Hourly measurement data supplied by UK-air on 25/7/2014
 All Data are GMT hour ending
Status: R=Ratified P=Provisional A=As supplied V=Validated S=Suspect
,,Southwark A2 Old Kent Road,,,,,,,,,,,,,,
Date,time,"PM10 particulate matter (Hourly measured)",status/unit,"Modelled Wind Direction",status/unit,"Modelled Wind Speed",status/unit,"Modelled Temperature",status/unit,"Nitric oxide",status/unit,"Nitrogen dioxide",status/unit,"Nitrogen oxides as nitrogen dioxide",status/unit
10-05-2014,15:00,7,P ugm-3 (TEOM FDMS),249.2,P deg,8.5,P ms-1,16.0,P degC,6,P ugm-3,9,P ugm-3,18,P ugm-3
10-05-2014,16:00,6,P ugm-3 (TEOM FDMS),252.0,P deg,9.1,P ms-1,15.6,P degC,5,P ugm-3,8,P ugm-3,16,P ugm-3
10-05-2014,17:00,4,P ugm-3 (TEOM FDMS),255.3,P deg,8.5,P ms-1,14.3,P degC,4,P ugm-3,7,P ugm-3,13,P ugm-3
10-05-2014,18:00,3,P ugm-3 (TEOM FDMS),260.9,P deg,6.8,P ms-1,13.4,P degC,6,P ugm-3,14,P ugm-3,23,P ugm-3
10-05-2014,19:00,7,P ugm-3 (TEOM FDMS),260.0,P deg,7.9,P ms-1,12.3,P degC,4,P ugm-3,10,P ugm-3,17,P ugm-3
10-05-2014,20:00,8,P ugm-3 (TEOM FDMS),261.0,P deg,7.8,P ms-1,11.4,P degC,2,P ugm-3,8,P ugm-3,11,P ugm-3
10-05-2014,21:00,15,P ugm-3 (TEOM FDMS),260.1,P deg,7.9,P ms-1,10.9,P degC,3,P ugm-3,7,P ugm-3,12,P ugm-3
10-05-2014,22:00,15,P ugm-3 (TEOM FDMS),260.9,P deg,7.9,P ms-1,10.5,P degC,2,P ugm-3,6,P ugm-3,9,P ugm-3
10-05-2014,23:00,10,P ugm-3 (TEOM FDMS),260.3,P deg,8.2,P ms-1,10.2,P degC,2,P ugm-3,3,P ugm-3,6,P ugm-3
10-05-2014,24:00,16,P ugm-3 (TEOM FDMS),262.0,P deg,8.0,P ms-1,10.1,P degC,2,P ugm-3,4,P ugm-3,8,P ugm-3
11-05-2014,01:00,16,P ugm-3 (TEOM FDMS),257.3,P deg,7.3,P ms-1,8.7,P degC,1,P ugm-3,2,P ugm-3,3,P ugm-3
