Hourly measurement data supplied by UK-air on 25/7/2014
 All Data are GMT hour ending
Status: R=Ratified P=Provisional A=As supplied V=Validated S=Suspect
,,London Bexley,,,,,,,,,,,,,,,,,,,,
Date,time,"Modelled Wind Direction",status/unit,"Modelled Wind Speed",status/unit,"Modelled Temperature",status/unit,"Nitric oxide",status/unit,"Nitrogen dioxide",status/unit,"Nitrogen oxides as nitrogen dioxide",status/unit,"Non-volatile PM2.5 (Hourly measured)",status/unit,"PM2.5 particulate matter (Hourly measured)",status/unit,"Sulphur dioxide",status/unit,"Volatile PM2.5 (Hourly measured)",status/unit
02-04-2014,20:00,101.3,P deg,4.2,P ms-1,11.0,P degC,25,P ugm-3,86,P ugm-3,123,P ugm-3,49,P ugm-3 (TEOM FDMS),67,P ugm-3 (TEOM FDMS),17,P ugm-3,18,P ugm-3 (TEOM FDMS)
02-04-2014,21:00,98.2,P deg,4.0,P ms-1,10.7,P degC,32,P ugm-3,84,P ugm-3,132,P ugm-3,54,P ugm-3 (TEOM FDMS),73,P ugm-3 (TEOM FDMS),18,P ugm-3,19,P ugm-3 (TEOM FDMS)
02-04-2014,22:00,92.5,P deg,3.9,P ms-1,10.3,P degC,17,P ugm-3,89,P ugm-3,115,P ugm-3,53,P ugm-3 (TEOM FDMS),73,P ugm-3 (TEOM FDMS),17,P ugm-3,20,P ugm-3 (TEOM FDMS)
02-04-2014,23:00,90.8,P deg,4.0,P ms-1,9.8,P degC,8,P ugm-3,79,P ugm-3,92,P ugm-3,56,P ugm-3 (TEOM FDMS),76,P ugm-3 (TEOM FDMS),17,P ugm-3,19,P ugm-3 (TEOM FDMS)
02-04-2014,24:00,89.9,P deg,3.9,P ms-1,9.5,P degC,9,P ugm-3,69,P ugm-3,83,P ugm-3,54,P ugm-3 (TEOM FDMS),76,P ugm-3 (TEOM FDMS),18,P ugm-3,23,P ugm-3 (TEOM FDMS)
03-04-2014,01:00,94.7,P deg,3.3,P ms-1,9.6,P degC,6,P ugm-3,63,P ugm-3,71,P ugm-3,45,P ugm-3 (TEOM FDMS),70,P ugm-3 (TEOM FDMS),16,P ugm-3,24,P ugm-3 (TEOM FDMS)
03-04-2014,02:00,88.9,P deg,3.8,P ms-1,9.3,P degC,4,P ugm-3,58,P ugm-3,62,P ugm-3,40,P ugm-3 (TEOM FDMS),66,P ugm-3 (TEOM FDMS),17,P ugm-3,25,P ugm-3 (TEOM FDMS)
03-04-2014,03:00,85.8,P deg,4.1,P ms-1,9.1,P degC,4,P ugm-3,44,P ugm-3,50,P ugm-3,41,P ugm-3 (TEOM FDMS),64,P ugm-3 (TEOM FDMS),15,P ugm-3,22,P ugm-3 (TEOM FDMS)
03-04-2014,04:00,91.7,P deg,4.0,P ms-1,9.2,P degC,7,P ugm-3,41,P ugm-3,50,P ugm-3,42,P ugm-3 (TEOM FDMS),66,P ugm-3 (TEOM FDMS),14,P ugm-3,24,P ugm-3 (TEOM FDMS)
03-04-2014,05:00,80.1,P deg,4.2,P ms-1,8.7,P degC,20,P ugm-3,42,P ugm-3,71,P ugm-3,40,P ugm-3 (TEOM FDMS),65,P ugm-3 (TEOM FDMS),15,P ugm-3,25,P ugm-3 (TEOM FDMS)
03-04-2014,06:00,76.8,P deg,4.5,P ms-1,8.8,P degC,32,P ugm-3,41,P ugm-3,88,P ugm-3,48,P ugm-3 (TEOM FDMS),70,P ugm-3 (TEOM FDMS),15,P ugm-3,22,P ugm-3 (TEOM FDMS)
03-04-2014,07:00,82.9,P deg,5.0,P ms-1,9.5,P degC,59,P ugm-3,35,P ugm-3,124,P ugm-3,44,P ugm-3 (TEOM FDMS),69,P ugm-3 (TEOM FDMS),17,P ugm-3,24,P ugm-3 (TEOM FDMS)
03-04-2014,08:00,95.1,P deg,5.0,P ms-1,11.0,P degC,60,P ugm-3,35,P ugm-3,126,P ugm-3,46,P ugm-3 (TEOM FDMS),70,P ugm-3 (TEOM FDMS),17,P ugm-3,24,P ugm-3 (TEOM FDMS)
03-04-2014,09:00,108.9,P deg,5.2,P ms-1,12.2,P degC,50,P ugm-3,35,P ugm-3,110,P ugm-3,43,P ugm-3 (TEOM FDMS),67,P ugm-3 (TEOM FDMS),16,P ugm-3,24,P ugm-3 (TEOM FDMS)
03-04-2014,10:00,118.1,P deg,4.7,P ms-1,14.2,P degC,35,P ugm-3,39,P ugm-3,92,P ugm-3,35,P ugm-3 (TEOM FDMS),57,P ugm-3 (TEOM FDMS),17,P ugm-3,22,P ugm-3 (TEOM FDMS)
03-04-2014,11:00,139.6,P deg,4.9,P ms-1,16.3,P degC,23,P ugm-3,37,P ugm-3,71,P ugm-3,31,P ugm-3 (TEOM FDMS),50,P ugm-3 (TEOM FDMS),16,P ugm-3,20,P ugm-3 (TEOM FDMS)
03-04-2014,12:00,157.9,P deg,5.9,P ms-1,17.0,P degC,26,P ugm-3,39,P ugm-3,78,P ugm-3,27,P ugm-3 (TEOM FDMS),44,P ugm-3 (TEOM FDMS),16,P ugm-3,17,P ugm-3 (TEOM FDMS)
03-04-2014,13:00,164.4,P deg,5.9,P ms-1,17.1,P degC,17,P ugm-3,30,P ugm-3,54,P ugm-3,18,P ugm-3 (TEOM FDMS),34,P ugm-3 (TEOM FDMS),21,P ugm-3,16,P ugm-3 (TEOM FDMS)
03-04-2014,14:00,170.1,P deg,5.8,P ms-1,16.2,P degC,5,P ugm-3,23,P ugm-3,29,P ugm-3,9,P ugm-3 (TEOM FDMS),24,P ugm-3 (TEOM FDMS),21,P ugm-3,15,P ugm-3 (TEOM FDMS)
03-04-2014,15:00,171.6,P deg,5.5,P ms-1,15.2,P degC,3,P ugm-3,24,P ugm-3,27,P ugm-3,11,P ugm-3 (TEOM FDMS),22,P ugm-3 (TEOM FDMS),19,P ugm-3,11,P ugm-3 (TEOM FDMS)
03-04-2014,16:00,174.3,P deg,5.4,P ms-1,14.6,P degC,4,P ugm-3,24,P ugm-3,28,P ugm-3,12,P ugm-3 (TEOM FDMS),22,P ugm-3 (TEOM FDMS),18,P ugm-3,10,P ugm-3 (TEOM FDMS)
03-04-2014,17:00,173.5,P deg,6.0,P ms-1,14.1,P degC,4,P ugm-3,27,P ugm-3,32,P ugm-3,15,P ugm-3 (TEOM FDMS),23,P ugm-3 (TEOM FDMS),18,P ugm-3,8,P ugm-3 (TEOM FDMS)
03-04-2014,18:00,188.2,P deg,5.5,P ms-1,12.3,P degC,6,P ugm-3,33,P ugm-3,39,P ugm-3,16,P ugm-3 (TEOM FDMS),24,P ugm-3 (TEOM FDMS),18,P ugm-3,8,P ugm-3 (TEOM FDMS)
03-04-2014,19:00,192.6,P deg,4.5,P ms-1,11.5,P degC,3,P ugm-3,32,P ugm-3,35,P ugm-3,26,P ugm-3 (TEOM FDMS),34,P ugm-3 (TEOM FDMS),19,P ugm-3,8,P ugm-3 (TEOM FDMS)
03-04-2014,20:00,193.1,P deg,3.9,P ms-1,11.0,P degC,2,P ugm-3,29,P ugm-3,31,P ugm-3,29,P ugm-3 (TEOM FDMS),39,P ugm-3 (TEOM FDMS),18,P ugm-3,10,P ugm-3 (TEOM FDMS)
03-04-2014,21:00,195.1,P deg,4.3,P ms-1,10.7,P degC,1,P ugm-3,22,P ugm-3,21,P ugm-3,27,P ugm-3 (TEOM FDMS),38,P ugm-3 (TEOM FDMS),19,P ugm-3,12,P ugm-3 (TEOM FDMS)
03-04-2014,22:00,208.8,P deg,5.0,P ms-1,10.6,P degC,1,P ugm-3,24,P ugm-3,24,P ugm-3,32,P ugm-3 (TEOM FDMS),42,P ugm-3 (TEOM FDMS),17,P ugm-3,10,P ugm-3 (TEOM FDMS)
03-04-2014,23:00,217.8,P deg,4.6,P ms-1,10.7,P degC,1,P ugm-3,30,P ugm-3,30,P ugm-3,31,P ugm-3 (TEOM FDMS),43,P ugm-3 (TEOM FDMS),17,P ugm-3,13,P ugm-3 (TEOM FDMS)
03-04-2014,24:00,209.1,P deg,4.5,P ms-1,10.8,P degC,1,P ugm-3,30,P ugm-3,29,P ugm-3,32,P ugm-3 (TEOM FDMS),45,P ugm-3 (TEOM FDMS),19,P ugm-3,13,P ugm-3 (TEOM FDMS)
04-04-2014,01:00,234.8,P deg,3.9,P ms-1,10.5,P degC,1,P ugm-3,31,P ugm-3,32,P ugm-3,37,P ugm-3 (TEOM FDMS),50,P ugm-3 (TEOM FDMS),18,P ugm-3,13,P ugm-3 (TEOM FDMS)
04-04-2014,02:00,254.0,P deg,4.6,P ms-1,10.8,P degC,3,P ugm-3,31,P ugm-3,34,P ugm-3,38,P ugm-3 (TEOM FDMS),52,P ugm-3 (TEOM FDMS),20,P ugm-3,14,P ugm-3 (TEOM FDMS)
04-04-2014,03:00,264.2,P deg,4.8,P ms-1,10.8,P degC,2,P ugm-3,25,P ugm-3,25,P ugm-3,42,P ugm-3 (TEOM FDMS),56,P ugm-3 (TEOM FDMS),17,P ugm-3,15,P ugm-3 (TEOM FDMS)
04-04-2014,04:00,271.7,P deg,4.9,P ms-1,10.6,P degC,1,P ugm-3,23,P ugm-3,23,P ugm-3,28,P ugm-3 (TEOM FDMS),46,P ugm-3 (TEOM FDMS),18,P ugm-3,18,P ugm-3 (TEOM FDMS)
04-04-2014,05:00,272.8,P deg,4.8,P ms-1,10.2,P degC,4,P ugm-3,31,P ugm-3,35,P ugm-3,35,P ugm-3 (TEOM FDMS),51,P ugm-3 (TEOM FDMS),17,P ugm-3,16,P ugm-3 (TEOM FDMS)
04-04-2014,06:00,274.0,P deg,4.8,P ms-1,9.7,P degC,8,P ugm-3,34,P ugm-3,45,P ugm-3,35,P ugm-3 (TEOM FDMS),50,P ugm-3 (TEOM FDMS),16,P ugm-3,15,P ugm-3 (TEOM FDMS)
04-04-2014,07:00,273.8,P deg,4.4,P ms-1,9.4,P degC,17,P ugm-3,35,P ugm-3,59,P ugm-3,36,P ugm-3 (TEOM FDMS),51,P ugm-3 (TEOM FDMS),17,P ugm-3,15,P ugm-3 (TEOM FDMS)
04-04-2014,08:00,278.1,P deg,4.5,P ms-1,9.3,P degC,16,P ugm-3,33,P ugm-3,56,P ugm-3,23,P ugm-3 (TEOM FDMS),38,P ugm-3 (TEOM FDMS),17,P ugm-3,16,P ugm-3 (TEOM FDMS)
04-04-2014,09:00,278.9,P deg,4.1,P ms-1,9.3,P degC,17,P ugm-3,31,P ugm-3,55,P ugm-3,17,P ugm-3 (TEOM FDMS),32,P ugm-3 (TEOM FDMS),16,P ugm-3,14,P ugm-3 (TEOM FDMS)
04-04-2014,10:00,276.5,P deg,3.8,P ms-1,9.5,P degC,12,P ugm-3,29,P ugm-3,46,P ugm-3,7,P ugm-3 (TEOM FDMS),18,P ugm-3 (TEOM FDMS),15,P ugm-3,11,P ugm-3 (TEOM FDMS)
04-04-2014,11:00,276.5,P deg,3.5,P ms-1,10.5,P degC,10,P ugm-3,25,P ugm-3,39,P ugm-3,6,P ugm-3 (TEOM FDMS),15,P ugm-3 (TEOM FDMS),16,P ugm-3,9,P ugm-3 (TEOM FDMS)
04-04-2014,12:00,284.6,P deg,3.3,P ms-1,12.6,P degC,9,P ugm-3,24,P ugm-3,36,P ugm-3,3,P ugm-3 (TEOM FDMS),10,P ugm-3 (TEOM FDMS),15,P ugm-3,7,P ugm-3 (TEOM FDMS)
04-04-2014,13:00,284.8,P deg,4.0,P ms-1,14.2,P degC,6,P ugm-3,23,P ugm-3,31,P ugm-3,3,P ugm-3 (TEOM FDMS),10,P ugm-3 (TEOM FDMS),16,P ugm-3,7,P ugm-3 (TEOM FDMS)
04-04-2014,14:00,281.2,P deg,4.3,P ms-1,14.7,P degC,4,P ugm-3,25,P ugm-3,30,P ugm-3,6,P ugm-3 (TEOM FDMS),13,P ugm-3 (TEOM FDMS),15,P ugm-3,7,P ugm-3 (TEOM FDMS)
04-04-2014,15:00,276.9,P deg,4.1,P ms-1,14.7,P degC,11,P ugm-3,27,P ugm-3,42,P ugm-3,5,P ugm-3 (TEOM FDMS),11,P ugm-3 (TEOM FDMS),15,P ugm-3,6,P ugm-3 (TEOM FDMS)
04-04-2014,16:00,269.3,P deg,4.0,P ms-1,14.2,P degC,7,P ugm-3,26,P ugm-3,35,P ugm-3,6,P ugm-3 (TEOM FDMS),11,P ugm-3 (TEOM FDMS),15,P ugm-3,5,P ugm-3 (TEOM FDMS)
04-04-2014,17:00,261.0,P deg,4.3,P ms-1,13.1,P degC,3,P ugm-3,22,P ugm-3,25,P ugm-3,7,P ugm-3 (TEOM FDMS),11,P ugm-3 (TEOM FDMS),15,P ugm-3,4,P ugm-3 (TEOM FDMS)
04-04-2014,18:00,267.1,P deg,3.9,P ms-1,11.2,P degC,2,P ugm-3,22,P ugm-3,23,P ugm-3,6,P ugm-3 (TEOM FDMS),10,P ugm-3 (TEOM FDMS),15,P ugm-3,4,P ugm-3 (TEOM FDMS)
04-04-2014,19:00,267.6,P deg,3.8,P ms-1,9.4,P degC,1,P ugm-3,27,P ugm-3,27,P ugm-3,7,P ugm-3 (TEOM FDMS),11,P ugm-3 (TEOM FDMS),14,P ugm-3,4,P ugm-3 (TEOM FDMS)
04-04-2014,20:00,258.1,P deg,3.8,P ms-1,8.3,P degC,4,P ugm-3,49,P ugm-3,54,P ugm-3,7,P ugm-3 (TEOM FDMS),10,P ugm-3 (TEOM FDMS),15,P ugm-3,4,P ugm-3 (TEOM FDMS)
04-04-2014,21:00,248.6,P deg,3.0,P ms-1,7.6,P degC,23,P ugm-3,71,P ugm-3,105,P ugm-3,13,P ugm-3 (TEOM FDMS),16,P ugm-3 (TEOM FDMS),16,P ugm-3,3,P ugm-3 (TEOM FDMS)
04-04-2014,22:00,233.3,P deg,3.1,P ms-1,8.2,P degC,2,P ugm-3,36,P ugm-3,37,P ugm-3,9,P ugm-3 (TEOM FDMS),13,P ugm-3 (TEOM FDMS),16,P ugm-3,3,P ugm-3 (TEOM FDMS)
04-04-2014,23:00,236.0,P deg,3.2,P ms-1,8.4,P degC,2,P ugm-3,30,P ugm-3,31,P ugm-3,6,P ugm-3 (TEOM FDMS),10,P ugm-3 (TEOM FDMS),16,P ugm-3,4,P ugm-3 (TEOM FDMS)
04-04-2014,24:00,236.7,P deg,3.1,P ms-1,8.1,P degC,1,P ugm-3,36,P ugm-3,37,P ugm-3,5,P ugm-3 (TEOM FDMS),8,P ugm-3 (TEOM FDMS),15,P ugm-3,3,P ugm-3 (TEOM FDMS)
05-04-2014,01:00,229.3,P deg,3.4,P ms-1,5.9,P degC,1,P ugm-3,34,P ugm-3,34,P ugm-3,7,P ugm-3 (TEOM FDMS),11,P ugm-3 (TEOM FDMS),15,P ugm-3,5,P ugm-3 (TEOM FDMS)
05-04-2014,02:00,234.2,P deg,2.7,P ms-1,5.5,P degC,1,P ugm-3,26,P ugm-3,25,P ugm-3,6,P ugm-3 (TEOM FDMS),11,P ugm-3 (TEOM FDMS),16,P ugm-3,5,P ugm-3 (TEOM FDMS)
05-04-2014,03:00,233.6,P deg,2.5,P ms-1,5.5,P degC,1,P ugm-3,26,P ugm-3,25,P ugm-3,6,P ugm-3 (TEOM FDMS),11,P ugm-3 (TEOM FDMS),15,P ugm-3,5,P ugm-3 (TEOM FDMS)
05-04-2014,04:00,228.6,P deg,2.1,P ms-1,5.4,P degC,2,P ugm-3,37,P ugm-3,38,P ugm-3,8,P ugm-3 (TEOM FDMS),12,P ugm-3 (TEOM FDMS),15,P ugm-3,4,P ugm-3 (TEOM FDMS)
05-04-2014,05:00,220.7,P deg,2.0,P ms-1,5.4,P degC,49,P ugm-3,38,P ugm-3,111,P ugm-3,10,P ugm-3 (TEOM FDMS),16,P ugm-3 (TEOM FDMS),18,P ugm-3,6,P ugm-3 (TEOM FDMS)
05-04-2014,06:00,210.0,P deg,2.2,P ms-1,5.7,P degC,57,P ugm-3,40,P ugm-3,125,P ugm-3,11,P ugm-3 (TEOM FDMS),15,P ugm-3 (TEOM FDMS),18,P ugm-3,4,P ugm-3 (TEOM FDMS)
05-04-2014,07:00,201.1,P deg,2.9,P ms-1,6.0,P degC,25,P ugm-3,47,P ugm-3,84,P ugm-3,11,P ugm-3 (TEOM FDMS),12,P ugm-3 (TEOM FDMS),15,P ugm-3,1,P ugm-3 (TEOM FDMS)
05-04-2014,08:00,199.9,P deg,3.4,P ms-1,6.5,P degC,10,P ugm-3,29,P ugm-3,42,P ugm-3,9,P ugm-3 (TEOM FDMS),12,P ugm-3 (TEOM FDMS),15,P ugm-3,3,P ugm-3 (TEOM FDMS)
05-04-2014,09:00,200.1,P deg,3.5,P ms-1,7.7,P degC,8,P ugm-3,25,P ugm-3,35,P ugm-3,9,P ugm-3 (TEOM FDMS),13,P ugm-3 (TEOM FDMS),15,P ugm-3,4,P ugm-3 (TEOM FDMS)
05-04-2014,10:00,203.3,P deg,4.3,P ms-1,10.9,P degC,5,P ugm-3,15,P ugm-3,21,P ugm-3,12,P ugm-3 (TEOM FDMS),16,P ugm-3 (TEOM FDMS),15,P ugm-3,5,P ugm-3 (TEOM FDMS)
05-04-2014,11:00,212.2,P deg,6.8,P ms-1,14.4,P degC,4,P ugm-3,11,P ugm-3,15,P ugm-3,10,P ugm-3 (TEOM FDMS),15,P ugm-3 (TEOM FDMS),14,P ugm-3,6,P ugm-3 (TEOM FDMS)
05-04-2014,12:00,212.7,P deg,7.2,P ms-1,15.2,P degC,3,P ugm-3,8,P ugm-3,11,P ugm-3,5,P ugm-3 (TEOM FDMS),8,P ugm-3 (TEOM FDMS),14,P ugm-3,3,P ugm-3 (TEOM FDMS)
05-04-2014,13:00,215.4,P deg,7.5,P ms-1,15.4,P degC,2,P ugm-3,8,P ugm-3,10,P ugm-3,4,P ugm-3 (TEOM FDMS),7,P ugm-3 (TEOM FDMS),14,P ugm-3,3,P ugm-3 (TEOM FDMS)
05-04-2014,14:00,217.9,P deg,7.5,P ms-1,15.3,P degC,3,P ugm-3,9,P ugm-3,12,P ugm-3,4,P ugm-3 (TEOM FDMS),8,P ugm-3 (TEOM FDMS),14,P ugm-3,4,P ugm-3 (TEOM FDMS)
05-04-2014,15:00,216.4,P deg,7.3,P ms-1,14.4,P degC,3,P ugm-3,9,P ugm-3,11,P ugm-3,4,P ugm-3 (TEOM FDMS),9,P ugm-3 (TEOM FDMS),14,P ugm-3,5,P ugm-3 (TEOM FDMS)
05-04-2014,16:00,221.6,P deg,6.4,P ms-1,13.7,P degC,2,P ugm-3,8,P ugm-3,10,P ugm-3,6,P ugm-3 (TEOM FDMS),10,P ugm-3 (TEOM FDMS),14,P ugm-3,4,P ugm-3 (TEOM FDMS)
05-04-2014,17:00,214.3,P deg,5.2,P ms-1,13.2,P degC,5,P ugm-3,13,P ugm-3,19,P ugm-3,5,P ugm-3 (TEOM FDMS),8,P ugm-3 (TEOM FDMS),14,P ugm-3,3,P ugm-3 (TEOM FDMS)
05-04-2014,18:00,219.7,P deg,5.8,P ms-1,13.0,P degC,2,P ugm-3,13,P ugm-3,14,P ugm-3,6,P ugm-3 (TEOM FDMS),10,P ugm-3 (TEOM FDMS),14,P ugm-3,3,P ugm-3 (TEOM FDMS)
05-04-2014,19:00,220.7,P deg,6.2,P ms-1,13.0,P degC,1,P ugm-3,11,P ugm-3,11,P ugm-3,6,P ugm-3 (TEOM FDMS),10,P ugm-3 (TEOM FDMS),13,P ugm-3,4,P ugm-3 (TEOM FDMS)
05-04-2014,20:00,226.7,P deg,6.5,P ms-1,13.1,P degC,0,P ugm-3,12,P ugm-3,10,P ugm-3,7,P ugm-3 (TEOM FDMS),10,P ugm-3 (TEOM FDMS),13,P ugm-3,3,P ugm-3 (TEOM FDMS)
05-04-2014,21:00,230.8,P deg,6.3,P ms-1,13.2,P degC,1,P ugm-3,11,P ugm-3,11,P ugm-3,6,P ugm-3 (TEOM FDMS),10,P ugm-3 (TEOM FDMS),14,P ugm-3,4,P ugm-3 (TEOM FDMS)
05-04-2014,22:00,229.6,P deg,6.0,P ms-1,13.3,P degC,1,P ugm-3,12,P ugm-3,12,P ugm-3,4,P ugm-3 (TEOM FDMS),8,P ugm-3 (TEOM FDMS),15,P ugm-3,4,P ugm-3 (TEOM FDMS)
05-04-2014,23:00,228.9,P deg,5.9,P ms-1,13.1,P degC,1,P ugm-3,11,P ugm-3,10,P ugm-3,4,P ugm-3 (TEOM FDMS),8,P ugm-3 (TEOM FDMS),15,P ugm-3,4,P ugm-3 (TEOM FDMS)
05-04-2014,24:00,223.7,P deg,5.8,P ms-1,13.0,P degC,0,P ugm-3,10,P ugm-3,9,P ugm-3,2,P ugm-3 (TEOM FDMS),7,P ugm-3 (TEOM FDMS),15,P ugm-3,4,P ugm-3 (TEOM FDMS)
06-04-2014,01:00,221.8,P deg,6.2,P ms-1,12.4,P degC,1,P ugm-3,8,P ugm-3,7,P ugm-3,3,P ugm-3 (TEOM FDMS),8,P ugm-3 (TEOM FDMS),16,P ugm-3,5,P ugm-3 (TEOM FDMS)
06-04-2014,02:00,220.1,P deg,6.4,P ms-1,12.4,P degC,0,P ugm-3,6,P ugm-3,5,P ugm-3,2,P ugm-3 (TEOM FDMS),8,P ugm-3 (TEOM FDMS),16,P ugm-3,6,P ugm-3 (TEOM FDMS)
06-04-2014,03:00,220.3,P deg,6.6,P ms-1,12.3,P degC,0,P ugm-3,5,P ugm-3,4,P ugm-3,2,P ugm-3 (TEOM FDMS),7,P ugm-3 (TEOM FDMS),16,P ugm-3,5,P ugm-3 (TEOM FDMS)
06-04-2014,04:00,220.7,P deg,6.7,P ms-1,12.2,P degC,0,P ugm-3,5,P ugm-3,4,P ugm-3,3,P ugm-3 (TEOM FDMS),7,P ugm-3 (TEOM FDMS),16,P ugm-3,4,P ugm-3 (TEOM FDMS)
06-04-2014,05:00,220.4,P deg,6.8,P ms-1,12.0,P degC,2,P ugm-3,4,P ugm-3,5,P ugm-3,3,P ugm-3 (TEOM FDMS),6,P ugm-3 (TEOM FDMS),16,P ugm-3,3,P ugm-3 (TEOM FDMS)
06-04-2014,06:00,218.2,P deg,7.2,P ms-1,11.9,P degC,2,P ugm-3,7,P ugm-3,8,P ugm-3,1,P ugm-3 (TEOM FDMS),6,P ugm-3 (TEOM FDMS),16,P ugm-3,4,P ugm-3 (TEOM FDMS)
06-04-2014,07:00,219.5,P deg,7.5,P ms-1,11.9,P degC,2,P ugm-3,7,P ugm-3,8,P ugm-3,2,P ugm-3 (TEOM FDMS),5,P ugm-3 (TEOM FDMS),16,P ugm-3,3,P ugm-3 (TEOM FDMS)
06-04-2014,08:00,222.3,P deg,7.7,P ms-1,12.3,P degC,2,P ugm-3,9,P ugm-3,10,P ugm-3,3,P ugm-3 (TEOM FDMS),9,P ugm-3 (TEOM FDMS),16,P ugm-3,5,P ugm-3 (TEOM FDMS)
06-04-2014,09:00,225.4,P deg,8.2,P ms-1,13.1,P degC,3,P ugm-3,12,P ugm-3,15,P ugm-3,2,P ugm-3 (TEOM FDMS),5,P ugm-3 (TEOM FDMS),16,P ugm-3,3,P ugm-3 (TEOM FDMS)
06-04-2014,10:00,226.6,P deg,8.1,P ms-1,13.9,P degC,3,P ugm-3,9,P ugm-3,13,P ugm-3,1,P ugm-3 (TEOM FDMS),5,P ugm-3 (TEOM FDMS),16,P ugm-3,4,P ugm-3 (TEOM FDMS)
06-04-2014,11:00,224.4,P deg,8.2,P ms-1,14.6,P degC,3,P ugm-3,9,P ugm-3,12,P ugm-3,2,P ugm-3 (TEOM FDMS),7,P ugm-3 (TEOM FDMS),16,P ugm-3,5,P ugm-3 (TEOM FDMS)
06-04-2014,12:00,229.2,P deg,9.7,P ms-1,16.1,P degC,3,P ugm-3,7,P ugm-3,10,P ugm-3,1,P ugm-3 (TEOM FDMS),4,P ugm-3 (TEOM FDMS),15,P ugm-3,2,P ugm-3 (TEOM FDMS)
06-04-2014,13:00,229.7,P deg,9.4,P ms-1,15.6,P degC,3,P ugm-3,7,P ugm-3,10,P ugm-3,3,P ugm-3 (TEOM FDMS),6,P ugm-3 (TEOM FDMS),15,P ugm-3,3,P ugm-3 (TEOM FDMS)
06-04-2014,14:00,229.5,P deg,9.3,P ms-1,15.4,P degC,3,P ugm-3,8,P ugm-3,10,P ugm-3,2,P ugm-3 (TEOM FDMS),6,P ugm-3 (TEOM FDMS),15,P ugm-3,4,P ugm-3 (TEOM FDMS)
06-04-2014,15:00,230.9,P deg,8.6,P ms-1,15.2,P degC,2,P ugm-3,5,P ugm-3,7,P ugm-3,2,P ugm-3 (TEOM FDMS),6,P ugm-3 (TEOM FDMS),16,P ugm-3,4,P ugm-3 (TEOM FDMS)
06-04-2014,16:00,230.3,P deg,7.3,P ms-1,14.7,P degC,2,P ugm-3,7,P ugm-3,8,P ugm-3,3,P ugm-3 (TEOM FDMS),6,P ugm-3 (TEOM FDMS),16,P ugm-3,3,P ugm-3 (TEOM FDMS)
06-04-2014,17:00,234.0,P deg,7.1,P ms-1,14.1,P degC,2,P ugm-3,7,P ugm-3,8,P ugm-3,3,P ugm-3 (TEOM FDMS),6,P ugm-3 (TEOM FDMS),16,P ugm-3,3,P ugm-3 (TEOM FDMS)
06-04-2014,18:00,237.9,P deg,8.5,P ms-1,13.6,P degC,2,P ugm-3,8,P ugm-3,9,P ugm-3,3,P ugm-3 (TEOM FDMS),7,P ugm-3 (TEOM FDMS),15,P ugm-3,4,P ugm-3 (TEOM FDMS)
06-04-2014,19:00,237.1,P deg,8.5,P ms-1,13.5,P degC,1,P ugm-3,10,P ugm-3,10,P ugm-3,3,P ugm-3 (TEOM FDMS),7,P ugm-3 (TEOM FDMS),15,P ugm-3,4,P ugm-3 (TEOM FDMS)
06-04-2014,20:00,236.2,P deg,8.2,P ms-1,13.4,P degC,1,P ugm-3,10,P ugm-3,9,P ugm-3,3,P ugm-3 (TEOM FDMS),6,P ugm-3 (TEOM FDMS),15,P ugm-3,3,P ugm-3 (TEOM FDMS)
06-04-2014,21:00,233.9,P deg,8.3,P ms-1,13.3,P degC,1,P ugm-3,9,P ugm-3,8,P ugm-3,3,P ugm-3 (TEOM FDMS),7,P ugm-3 (TEOM FDMS),16,P ugm-3,4,P ugm-3 (TEOM FDMS)
06-04-2014,22:00,231.9,P deg,8.0,P ms-1,13.2,P degC,1,P ugm-3,8,P ugm-3,7,P ugm-3,3,P ugm-3 (TEOM FDMS),7,P ugm-3 (TEOM FDMS),16,P ugm-3,4,P ugm-3 (TEOM FDMS)
06-04-2014,23:00,232.4,P deg,7.4,P ms-1,13.1,P degC,0,P ugm-3,7,P ugm-3,6,P ugm-3,4,P ugm-3 (TEOM FDMS),7,P ugm-3 (TEOM FDMS),16,P ugm-3,3,P ugm-3 (TEOM FDMS)
06-04-2014,24:00,231.8,P deg,7.3,P ms-1,13.1,P degC,0,P ugm-3,6,P ugm-3,5,P ugm-3,2,P ugm-3 (TEOM FDMS),7,P ugm-3 (TEOM FDMS),16,P ugm-3,4,P ugm-3 (TEOM FDMS)
07-04-2014,01:00,222.2,P deg,7.5,P ms-1,12.3,P degC,0,P ugm-3,5,P ugm-3,4,P ugm-3,3,P ugm-3 (TEOM FDMS),6,P ugm-3 (TEOM FDMS),16,P ugm-3,3,P ugm-3 (TEOM FDMS)
07-04-2014,02:00,221.5,P deg,7.4,P ms-1,12.1,P degC,0,P ugm-3,5,P ugm-3,3,P ugm-3,3,P ugm-3 (TEOM FDMS),7,P ugm-3 (TEOM FDMS),18,P ugm-3,4,P ugm-3 (TEOM FDMS)
07-04-2014,03:00,219.6,P deg,7.4,P ms-1,12.3,P degC,0,P ugm-3,4,P ugm-3,3,P ugm-3,3,P ugm-3 (TEOM FDMS),8,P ugm-3 (TEOM FDMS),17,P ugm-3,4,P ugm-3 (TEOM FDMS)
