Hourly measurement data supplied by UK-air on 25/7/2014
 All Data are GMT hour ending
Status: R=Ratified P=Provisional A=As supplied V=Validated S=Suspect
,,Camden Kerbside,,,,,,,,,,,,,,,,,,,,London Bloomsbury,,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"PM10 particulate matter (Hourly measured)",status/unit,"Modelled Wind Direction",status/unit,"Modelled Wind Speed",status/unit,"Modelled Temperature",status/unit,"Nitric oxide",status/unit,"Nitrogen dioxide",status/unit,"Nitrogen oxides as nitrogen dioxide",status/unit,"Non-volatile PM2.5 (Hourly measured)",status/unit,"PM2.5 particulate matter (Hourly measured)",status/unit,"Volatile PM2.5 (Hourly measured)",status/unit,"PM10 particulate matter (Hourly measured)",status/unit,"Modelled Wind Direction",status/unit,"Modelled Wind Speed",status/unit,"Modelled Temperature",status/unit,"Nitric oxide",status/unit,"Nitrogen dioxide",status/unit,"Nitrogen oxides as nitrogen dioxide",status/unit,"Non-volatile PM2.5 (Hourly measured)",status/unit,"Ozone",status/unit,"PM2.5 particulate matter (Hourly measured)",status/unit,"Sulphur dioxide",status/unit,"Volatile PM2.5 (Hourly measured)",status/unit
28-02-2014,08:00,15,R ugm-3 (TEOM FDMS),109.2,P deg,5.1,P ms-1,5.2,P degC,134,R ugm-3,95,R ugm-3,301,R ugm-3,9,R ugm-3 (TEOM FDMS),11,R ugm-3 (TEOM FDMS),3,R ugm-3 (TEOM FDMS),13,R ugm-3 (TEOM FDMS),110.3,P deg,5.6,P ms-1,5.3,P degC,48,R ugm-3,94,R ugm-3,167,R ugm-3,6,R ugm-3 (TEOM FDMS),5,R ugm-3,7,R ugm-3 (TEOM FDMS),4,R ugm-3,1,R ugm-3 (TEOM FDMS)
28-02-2014,09:00,15,R ugm-3 (TEOM FDMS),101.3,P deg,4.6,P ms-1,5.6,P degC,230,R ugm-3,135,R ugm-3,488,R ugm-3,10,R ugm-3 (TEOM FDMS),11,R ugm-3 (TEOM FDMS),1,R ugm-3 (TEOM FDMS),12,R ugm-3 (TEOM FDMS),107.1,P deg,5.3,P ms-1,5.6,P degC,44,R ugm-3,86,R ugm-3,154,R ugm-3,6,R ugm-3 (TEOM FDMS),10,R ugm-3,7,R ugm-3 (TEOM FDMS),4,R ugm-3,1,R ugm-3 (TEOM FDMS)
28-02-2014,10:00,12,R ugm-3 (TEOM FDMS),92.8,P deg,4.1,P ms-1,6.1,P degC,154,R ugm-3,99,R ugm-3,336,R ugm-3,12,R ugm-3 (TEOM FDMS),12,R ugm-3 (TEOM FDMS),0.000000,R ugm-3 (TEOM FDMS),12,R ugm-3 (TEOM FDMS),99.0,P deg,4.6,P ms-1,6.0,P degC,46,R ugm-3,81,R ugm-3,151,R ugm-3,5,R ugm-3 (TEOM FDMS),13,R ugm-3,5,R ugm-3 (TEOM FDMS),4,R ugm-3,-1,R ugm-3 (TEOM FDMS)
28-02-2014,11:00,13,R ugm-3 (TEOM FDMS),92.0,P deg,4.5,P ms-1,6.6,P degC,133,R ugm-3,95,R ugm-3,299,R ugm-3,11,R ugm-3 (TEOM FDMS),12,R ugm-3 (TEOM FDMS),1,R ugm-3 (TEOM FDMS),13,R ugm-3 (TEOM FDMS),96.5,P deg,4.8,P ms-1,6.4,P degC,50,R ugm-3,81,R ugm-3,158,R ugm-3,11,R ugm-3 (TEOM FDMS),13,R ugm-3,11,R ugm-3 (TEOM FDMS),4,R ugm-3,0,R ugm-3 (TEOM FDMS)
28-02-2014,12:00,11,R ugm-3 (TEOM FDMS),83.4,P deg,4.3,P ms-1,6.8,P degC,111,R ugm-3,83,R ugm-3,254,R ugm-3,8,R ugm-3 (TEOM FDMS),10,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS),15,R ugm-3 (TEOM FDMS),87.4,P deg,4.5,P ms-1,6.6,P degC,43,R ugm-3,75,R ugm-3,140,R ugm-3,9,R ugm-3 (TEOM FDMS),16,R ugm-3,10,R ugm-3 (TEOM FDMS),3,R ugm-3,1,R ugm-3 (TEOM FDMS)
28-02-2014,13:00,11,R ugm-3 (TEOM FDMS),71.1,P deg,4.0,P ms-1,6.7,P degC,91,R ugm-3,69,R ugm-3,209,R ugm-3,7,R ugm-3 (TEOM FDMS),8,R ugm-3 (TEOM FDMS),1,R ugm-3 (TEOM FDMS),16,R ugm-3 (TEOM FDMS),76.6,P deg,4.2,P ms-1,6.6,P degC,40,R ugm-3,72,R ugm-3,134,R ugm-3,10,R ugm-3 (TEOM FDMS),17,R ugm-3,10,R ugm-3 (TEOM FDMS),3,R ugm-3,0,R ugm-3 (TEOM FDMS)
28-02-2014,14:00,12,R ugm-3 (TEOM FDMS),57.0,P deg,4.0,P ms-1,6.5,P degC,132,R ugm-3,86,R ugm-3,289,R ugm-3,10,R ugm-3 (TEOM FDMS),10,R ugm-3 (TEOM FDMS),0,R ugm-3 (TEOM FDMS),17,R ugm-3 (TEOM FDMS),60.2,P deg,4.1,P ms-1,6.5,P degC,62,R ugm-3,76,R ugm-3,170,R ugm-3,11,R ugm-3 (TEOM FDMS),14,R ugm-3,12,R ugm-3 (TEOM FDMS),4,R ugm-3,1,R ugm-3 (TEOM FDMS)
28-02-2014,15:00,18,R ugm-3 (TEOM FDMS),52.5,P deg,3.8,P ms-1,6.7,P degC,294,R ugm-3,138,R ugm-3,589,R ugm-3,12,R ugm-3 (TEOM FDMS),13,R ugm-3 (TEOM FDMS),1,R ugm-3 (TEOM FDMS),15,R ugm-3 (TEOM FDMS),51.8,P deg,3.9,P ms-1,6.8,P degC,57,R ugm-3,82,R ugm-3,170,R ugm-3,10,R ugm-3 (TEOM FDMS),9,R ugm-3,9,R ugm-3 (TEOM FDMS),4,R ugm-3,-1,R ugm-3 (TEOM FDMS)
28-02-2014,16:00,12,R ugm-3 (TEOM FDMS),37.1,P deg,3.7,P ms-1,7.2,P degC,314,R ugm-3,185,R ugm-3,666,R ugm-3,13,R ugm-3 (TEOM FDMS),13,R ugm-3 (TEOM FDMS),1,R ugm-3 (TEOM FDMS),15,R ugm-3 (TEOM FDMS),43.7,P deg,3.5,P ms-1,7.2,P degC,51,R ugm-3,80,R ugm-3,158,R ugm-3,11,R ugm-3 (TEOM FDMS),10,R ugm-3,11,R ugm-3 (TEOM FDMS),4,R ugm-3,1,R ugm-3 (TEOM FDMS)
28-02-2014,17:00,12,R ugm-3 (TEOM FDMS),12.2,P deg,4.7,P ms-1,6.6,P degC,266,R ugm-3,113,R ugm-3,521,R ugm-3,9,R ugm-3 (TEOM FDMS),11,R ugm-3 (TEOM FDMS),1,R ugm-3 (TEOM FDMS),9,R ugm-3 (TEOM FDMS),29.7,P deg,4.3,P ms-1,6.9,P degC,46,R ugm-3,79,R ugm-3,150,R ugm-3,9,R ugm-3 (TEOM FDMS),10,R ugm-3,8,R ugm-3 (TEOM FDMS),3,R ugm-3,-0,R ugm-3 (TEOM FDMS)
28-02-2014,18:00,15,R ugm-3 (TEOM FDMS),6.0,P deg,4.6,P ms-1,5.7,P degC,251,R ugm-3,142,R ugm-3,527,R ugm-3,13,R ugm-3 (TEOM FDMS),13,R ugm-3 (TEOM FDMS),1,R ugm-3 (TEOM FDMS),12,R ugm-3 (TEOM FDMS),8.8,P deg,4.3,P ms-1,6.2,P degC,41,R ugm-3,85,R ugm-3,148,R ugm-3,9,R ugm-3 (TEOM FDMS),12,R ugm-3,8,R ugm-3 (TEOM FDMS),3,R ugm-3,-1,R ugm-3 (TEOM FDMS)
28-02-2014,19:00,21,R ugm-3 (TEOM FDMS),9.6,P deg,4.1,P ms-1,5.2,P degC,322,R ugm-3,182,R ugm-3,677,R ugm-3,18,R ugm-3 (TEOM FDMS),18,R ugm-3 (TEOM FDMS),-0,R ugm-3 (TEOM FDMS),13,R ugm-3 (TEOM FDMS),8.8,P deg,4.4,P ms-1,5.3,P degC,42,R ugm-3,86,R ugm-3,150,R ugm-3,9,R ugm-3 (TEOM FDMS),10,R ugm-3,10,R ugm-3 (TEOM FDMS),3,R ugm-3,1,R ugm-3 (TEOM FDMS)
28-02-2014,20:00,25,R ugm-3 (TEOM FDMS),0.5,P deg,3.8,P ms-1,4.6,P degC,296,R ugm-3,174,R ugm-3,627,R ugm-3,20,R ugm-3 (TEOM FDMS),22,R ugm-3 (TEOM FDMS),1,R ugm-3 (TEOM FDMS),12,R ugm-3 (TEOM FDMS),2.2,P deg,3.8,P ms-1,4.9,P degC,61,R ugm-3,94,R ugm-3,187,R ugm-3,10,R ugm-3 (TEOM FDMS),5,R ugm-3,10,R ugm-3 (TEOM FDMS),4,R ugm-3,1,R ugm-3 (TEOM FDMS)
28-02-2014,21:00,28,R ugm-3 (TEOM FDMS),351.3,P deg,3.3,P ms-1,4.3,P degC,212,R ugm-3,135,R ugm-3,460,R ugm-3,18,R ugm-3 (TEOM FDMS),19,R ugm-3 (TEOM FDMS),1,R ugm-3 (TEOM FDMS),15,R ugm-3 (TEOM FDMS),349.9,P deg,3.4,P ms-1,4.7,P degC,48,R ugm-3,93,R ugm-3,167,R ugm-3,11,R ugm-3 (TEOM FDMS),6,R ugm-3,12,R ugm-3 (TEOM FDMS),3,R ugm-3,1,R ugm-3 (TEOM FDMS)
28-02-2014,22:00,21,R ugm-3 (TEOM FDMS),348.0,P deg,3.1,P ms-1,4.1,P degC,136,R ugm-3,98,R ugm-3,307,R ugm-3,12,R ugm-3 (TEOM FDMS),12,R ugm-3 (TEOM FDMS),0,R ugm-3 (TEOM FDMS),14,R ugm-3 (TEOM FDMS),346.2,P deg,3.1,P ms-1,4.3,P degC,44,R ugm-3,88,R ugm-3,154,R ugm-3,10,R ugm-3 (TEOM FDMS),7,R ugm-3,12,R ugm-3 (TEOM FDMS),3,R ugm-3,2,R ugm-3 (TEOM FDMS)
28-02-2014,23:00,22,R ugm-3 (TEOM FDMS),342.0,P deg,3.1,P ms-1,3.7,P degC,87,R ugm-3,81,R ugm-3,215,R ugm-3,14,R ugm-3 (TEOM FDMS),16,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS),18,R ugm-3 (TEOM FDMS),339.8,P deg,3.3,P ms-1,4.0,P degC,47,R ugm-3,85,R ugm-3,158,R ugm-3,13,R ugm-3 (TEOM FDMS),7,R ugm-3,15,R ugm-3 (TEOM FDMS),3,R ugm-3,2,R ugm-3 (TEOM FDMS)
28-02-2014,24:00,23,R ugm-3 (TEOM FDMS),330.6,P deg,3.2,P ms-1,3.3,P degC,71,R ugm-3,78,R ugm-3,187,R ugm-3,15,R ugm-3 (TEOM FDMS),16,R ugm-3 (TEOM FDMS),1,R ugm-3 (TEOM FDMS),20,R ugm-3 (TEOM FDMS),329.8,P deg,3.0,P ms-1,3.6,P degC,42,R ugm-3,79,R ugm-3,144,R ugm-3,14,R ugm-3 (TEOM FDMS),10,R ugm-3,16,R ugm-3 (TEOM FDMS),3,R ugm-3,1,R ugm-3 (TEOM FDMS)
01-03-2014,01:00,22,R ugm-3 (TEOM FDMS),335.2,P deg,2.7,P ms-1,2.1,P degC,43,R ugm-3,60,R ugm-3,127,R ugm-3,11,R ugm-3 (TEOM FDMS),14,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS),21,R ugm-3 (TEOM FDMS),338.0,P deg,2.7,P ms-1,2.3,P degC,34,R ugm-3,73,R ugm-3,126,R ugm-3,13,R ugm-3 (TEOM FDMS),13,R ugm-3,16,R ugm-3 (TEOM FDMS),3,R ugm-3,4,R ugm-3 (TEOM FDMS)
01-03-2014,02:00,20,R ugm-3 (TEOM FDMS),336.4,P deg,2.2,P ms-1,2.4,P degC,22,R ugm-3,46,R ugm-3,79,R ugm-3,12,R ugm-3 (TEOM FDMS),15,R ugm-3 (TEOM FDMS),3,R ugm-3 (TEOM FDMS),26,R ugm-3 (TEOM FDMS),333.2,P deg,2.0,P ms-1,2.6,P degC,43,R ugm-3,73,R ugm-3,138,R ugm-3,13,R ugm-3 (TEOM FDMS),20,R ugm-3,15,R ugm-3 (TEOM FDMS),1,R ugm-3,2,R ugm-3 (TEOM FDMS)
01-03-2014,03:00,20,R ugm-3 (TEOM FDMS),326.3,P deg,2.0,P ms-1,2.3,P degC,36,R ugm-3,47,R ugm-3,103,R ugm-3,13,R ugm-3 (TEOM FDMS),17,R ugm-3 (TEOM FDMS),4,R ugm-3 (TEOM FDMS),21,R ugm-3 (TEOM FDMS),319.6,P deg,1.9,P ms-1,2.6,P degC,24,R ugm-3,59,R ugm-3,96,R ugm-3,12,R ugm-3 (TEOM FDMS),22,R ugm-3,17,R ugm-3 (TEOM FDMS),1,R ugm-3,5,R ugm-3 (TEOM FDMS)
01-03-2014,04:00,24,R ugm-3 (TEOM FDMS),325.7,P deg,2.0,P ms-1,2.2,P degC,32,R ugm-3,55,R ugm-3,104,R ugm-3,14,R ugm-3 (TEOM FDMS),19,R ugm-3 (TEOM FDMS),5,R ugm-3 (TEOM FDMS),26,R ugm-3 (TEOM FDMS),320.6,P deg,2.1,P ms-1,2.5,P degC,17,R ugm-3,52,R ugm-3,77,R ugm-3,14,R ugm-3 (TEOM FDMS),23,R ugm-3,18,R ugm-3 (TEOM FDMS),1,R ugm-3,5,R ugm-3 (TEOM FDMS)
01-03-2014,05:00,23,R ugm-3 (TEOM FDMS),317.2,P deg,1.8,P ms-1,2.1,P degC,28,R ugm-3,44,R ugm-3,88,R ugm-3,12,R ugm-3 (TEOM FDMS),17,R ugm-3 (TEOM FDMS),5,R ugm-3 (TEOM FDMS),23,R ugm-3 (TEOM FDMS),313.0,P deg,2.0,P ms-1,2.3,P degC,18,R ugm-3,51,R ugm-3,79,R ugm-3,12,R ugm-3 (TEOM FDMS),25,R ugm-3,17,R ugm-3 (TEOM FDMS),1,R ugm-3,5,R ugm-3 (TEOM FDMS)
01-03-2014,06:00,28,R ugm-3 (TEOM FDMS),319.7,P deg,1.6,P ms-1,2.2,P degC,42,R ugm-3,59,R ugm-3,123,R ugm-3,15,R ugm-3 (TEOM FDMS),19,R ugm-3 (TEOM FDMS),4,R ugm-3 (TEOM FDMS),25,R ugm-3 (TEOM FDMS),314.9,P deg,1.7,P ms-1,2.3,P degC,18,R ugm-3,56,R ugm-3,84,R ugm-3,12,R ugm-3 (TEOM FDMS),20,R ugm-3,18,R ugm-3 (TEOM FDMS),1,R ugm-3,6,R ugm-3 (TEOM FDMS)
01-03-2014,07:00,32,R ugm-3 (TEOM FDMS),319.6,P deg,1.6,P ms-1,2.1,P degC,93,R ugm-3,79,R ugm-3,221,R ugm-3,18,R ugm-3 (TEOM FDMS),22,R ugm-3 (TEOM FDMS),4,R ugm-3 (TEOM FDMS),32,R ugm-3 (TEOM FDMS),318.4,P deg,1.7,P ms-1,2.2,P degC,33,R ugm-3,67,R ugm-3,117,R ugm-3,19,R ugm-3 (TEOM FDMS),5,R ugm-3,26,R ugm-3 (TEOM FDMS),2,R ugm-3,6,R ugm-3 (TEOM FDMS)
01-03-2014,08:00,34,R ugm-3 (TEOM FDMS),305.2,P deg,1.8,P ms-1,2.1,P degC,102,R ugm-3,74,R ugm-3,231,R ugm-3,21,R ugm-3 (TEOM FDMS),26,R ugm-3 (TEOM FDMS),6,R ugm-3 (TEOM FDMS),33,R ugm-3 (TEOM FDMS),303.1,P deg,2.1,P ms-1,2.2,P degC,40,R ugm-3,65,R ugm-3,127,R ugm-3,19,R ugm-3 (TEOM FDMS),3,R ugm-3,25,R ugm-3 (TEOM FDMS),3,R ugm-3,6,R ugm-3 (TEOM FDMS)
01-03-2014,09:00,37,R ugm-3 (TEOM FDMS),302.2,P deg,2.0,P ms-1,2.5,P degC,118,R ugm-3,74,R ugm-3,255,R ugm-3,21,R ugm-3 (TEOM FDMS),27,R ugm-3 (TEOM FDMS),5,R ugm-3 (TEOM FDMS),37,R ugm-3 (TEOM FDMS),299.3,P deg,2.1,P ms-1,2.6,P degC,59,R ugm-3,69,R ugm-3,160,R ugm-3,23,R ugm-3 (TEOM FDMS),4,R ugm-3,30,R ugm-3 (TEOM FDMS),4,R ugm-3,6,R ugm-3 (TEOM FDMS)
01-03-2014,10:00,33,R ugm-3 (TEOM FDMS),301.8,P deg,1.5,P ms-1,3.9,P degC,174,R ugm-3,93,R ugm-3,360,R ugm-3,19,R ugm-3 (TEOM FDMS),26,R ugm-3 (TEOM FDMS),6,R ugm-3 (TEOM FDMS),41,R ugm-3 (TEOM FDMS),295.9,P deg,1.6,P ms-1,4.4,P degC,78,R ugm-3,79,R ugm-3,199,R ugm-3,24,R ugm-3 (TEOM FDMS),6,R ugm-3,31,R ugm-3 (TEOM FDMS),4,R ugm-3,7,R ugm-3 (TEOM FDMS)
01-03-2014,11:00,35,R ugm-3 (TEOM FDMS),298.0,P deg,1.8,P ms-1,7.0,P degC,185,R ugm-3,112,R ugm-3,396,R ugm-3,21,R ugm-3 (TEOM FDMS),28,R ugm-3 (TEOM FDMS),7,R ugm-3 (TEOM FDMS),35,R ugm-3 (TEOM FDMS),309.5,P deg,1.8,P ms-1,7.6,P degC,76,R ugm-3,80,R ugm-3,198,R ugm-3,20,R ugm-3 (TEOM FDMS),8,R ugm-3,28,R ugm-3 (TEOM FDMS),5,R ugm-3,8,R ugm-3 (TEOM FDMS)
01-03-2014,12:00,33,R ugm-3 (TEOM FDMS),310.5,P deg,2.3,P ms-1,8.8,P degC,168,R ugm-3,87,R ugm-3,344,R ugm-3,21,R ugm-3 (TEOM FDMS),27,R ugm-3 (TEOM FDMS),6,R ugm-3 (TEOM FDMS),33,R ugm-3 (TEOM FDMS),328.9,P deg,2.1,P ms-1,9.2,P degC,54,R ugm-3,78,R ugm-3,161,R ugm-3,18,R ugm-3 (TEOM FDMS),11,R ugm-3,26,R ugm-3 (TEOM FDMS),4,R ugm-3,9,R ugm-3 (TEOM FDMS)
01-03-2014,13:00,31,R ugm-3 (TEOM FDMS),319.3,P deg,2.6,P ms-1,9.5,P degC,128,R ugm-3,105,R ugm-3,301,R ugm-3,16,R ugm-3 (TEOM FDMS),24,R ugm-3 (TEOM FDMS),8,R ugm-3 (TEOM FDMS),30,R ugm-3 (TEOM FDMS),335.5,P deg,2.6,P ms-1,9.7,P degC,36,R ugm-3,69,R ugm-3,124,R ugm-3,16,R ugm-3 (TEOM FDMS),23,R ugm-3,24,R ugm-3 (TEOM FDMS),5,R ugm-3,7,R ugm-3 (TEOM FDMS)
01-03-2014,14:00,30,R ugm-3 (TEOM FDMS),314.1,P deg,2.4,P ms-1,9.7,P degC,151,R ugm-3,110,R ugm-3,341,R ugm-3,16,R ugm-3 (TEOM FDMS),24,R ugm-3 (TEOM FDMS),7,R ugm-3 (TEOM FDMS),28,R ugm-3 (TEOM FDMS),334.0,P deg,2.5,P ms-1,9.8,P degC,29,R ugm-3,62,R ugm-3,107,R ugm-3,15,R ugm-3 (TEOM FDMS),27,R ugm-3,21,R ugm-3 (TEOM FDMS),6,R ugm-3,6,R ugm-3 (TEOM FDMS)
01-03-2014,15:00,33,R ugm-3 (TEOM FDMS),297.9,P deg,2.5,P ms-1,9.5,P degC,229,R ugm-3,122,R ugm-3,473,R ugm-3,18,R ugm-3 (TEOM FDMS),24,R ugm-3 (TEOM FDMS),6,R ugm-3 (TEOM FDMS),29,R ugm-3 (TEOM FDMS),323.6,P deg,2.2,P ms-1,9.6,P degC,42,R ugm-3,74,R ugm-3,139,R ugm-3,16,R ugm-3 (TEOM FDMS),21,R ugm-3,21,R ugm-3 (TEOM FDMS),8,R ugm-3,5,R ugm-3 (TEOM FDMS)
01-03-2014,16:00,19,R ugm-3 (TEOM FDMS),289.1,P deg,2.5,P ms-1,8.8,P degC,159,R ugm-3,118,R ugm-3,362,R ugm-3,11,R ugm-3 (TEOM FDMS),16,R ugm-3 (TEOM FDMS),5,R ugm-3 (TEOM FDMS),19,R ugm-3 (TEOM FDMS),311.8,P deg,2.1,P ms-1,9.1,P degC,48,R ugm-3,80,R ugm-3,154,R ugm-3,6,R ugm-3 (TEOM FDMS),21,R ugm-3,11,R ugm-3 (TEOM FDMS),6,R ugm-3,5,R ugm-3 (TEOM FDMS)
01-03-2014,17:00,12,R ugm-3 (TEOM FDMS),282.2,P deg,2.6,P ms-1,6.9,P degC,105,R ugm-3,73,R ugm-3,235,R ugm-3,7,R ugm-3 (TEOM FDMS),10,R ugm-3 (TEOM FDMS),3,R ugm-3 (TEOM FDMS),9,R ugm-3 (TEOM FDMS),308.1,P deg,2.1,P ms-1,7.5,P degC,25,R ugm-3,58,R ugm-3,96,R ugm-3,3,R ugm-3 (TEOM FDMS),35,R ugm-3,7,R ugm-3 (TEOM FDMS),7,R ugm-3,3,R ugm-3 (TEOM FDMS)
01-03-2014,18:00,11,R ugm-3 (TEOM FDMS),270.3,P deg,1.4,P ms-1,4.8,P degC,54,R ugm-3,67,R ugm-3,149,R ugm-3,8,R ugm-3 (TEOM FDMS),8,R ugm-3 (TEOM FDMS),0,R ugm-3 (TEOM FDMS),13,R ugm-3 (TEOM FDMS),270.7,P deg,1.2,P ms-1,5.8,P degC,20,R ugm-3,82,R ugm-3,112,R ugm-3,5,R ugm-3 (TEOM FDMS),24,R ugm-3,9,R ugm-3 (TEOM FDMS),6,R ugm-3,4,R ugm-3 (TEOM FDMS)
01-03-2014,19:00,16,R ugm-3 (TEOM FDMS),267.3,P deg,0.4,P ms-1,3.3,P degC,61,R ugm-3,93,R ugm-3,186,R ugm-3,10,R ugm-3 (TEOM FDMS),12,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS),11,R ugm-3 (TEOM FDMS),245.8,P deg,1.0,P ms-1,4.3,P degC,13,R ugm-3,91,R ugm-3,111,R ugm-3,5,R ugm-3 (TEOM FDMS),15,R ugm-3,6,R ugm-3 (TEOM FDMS),5,R ugm-3,1,R ugm-3 (TEOM FDMS)
01-03-2014,20:00,21,R ugm-3 (TEOM FDMS),230.7,P deg,0.4,P ms-1,2.0,P degC,68,R ugm-3,105,R ugm-3,210,R ugm-3,12,R ugm-3 (TEOM FDMS),14,R ugm-3 (TEOM FDMS),1,R ugm-3 (TEOM FDMS),14,R ugm-3 (TEOM FDMS),219.0,P deg,0.3,P ms-1,2.7,P degC,8,R ugm-3,83,R ugm-3,95,R ugm-3,10,R ugm-3 (TEOM FDMS),13,R ugm-3,12,R ugm-3 (TEOM FDMS),5,R ugm-3,3,R ugm-3 (TEOM FDMS)
01-03-2014,21:00,19,R ugm-3 (TEOM FDMS),218.1,P deg,1.2,P ms-1,1.3,P degC,59,R ugm-3,102,R ugm-3,193,R ugm-3,16,R ugm-3 (TEOM FDMS),18,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS),23,R ugm-3 (TEOM FDMS),225.1,P deg,0.7,P ms-1,1.5,P degC,13,R ugm-3,90,R ugm-3,111,R ugm-3,14,R ugm-3 (TEOM FDMS),7,R ugm-3,16,R ugm-3 (TEOM FDMS),4,R ugm-3,2,R ugm-3 (TEOM FDMS)
01-03-2014,22:00,32,R ugm-3 (TEOM FDMS),227.0,P deg,2.7,P ms-1,1.0,P degC,117,R ugm-3,112,R ugm-3,292,R ugm-3,23,R ugm-3 (TEOM FDMS),26,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS),31,R ugm-3 (TEOM FDMS),229.3,P deg,2.8,P ms-1,1.1,P degC,19,R ugm-3,90,R ugm-3,120,R ugm-3,21,R ugm-3 (TEOM FDMS),3,R ugm-3,24,R ugm-3 (TEOM FDMS),5,R ugm-3,3,R ugm-3 (TEOM FDMS)
01-03-2014,23:00,38,R ugm-3 (TEOM FDMS),231.8,P deg,2.7,P ms-1,0.4,P degC,90,R ugm-3,97,R ugm-3,235,R ugm-3,29,R ugm-3 (TEOM FDMS),33,R ugm-3 (TEOM FDMS),4,R ugm-3 (TEOM FDMS),33,R ugm-3 (TEOM FDMS),241.8,P deg,2.8,P ms-1,0.8,P degC,21,R ugm-3,84,R ugm-3,116,R ugm-3,22,R ugm-3 (TEOM FDMS),3,R ugm-3,26,R ugm-3 (TEOM FDMS),4,R ugm-3,4,R ugm-3 (TEOM FDMS)
01-03-2014,24:00,34,R ugm-3 (TEOM FDMS),228.6,P deg,1.0,P ms-1,0.4,P degC,71,R ugm-3,91,R ugm-3,200,R ugm-3,22,R ugm-3 (TEOM FDMS),24,R ugm-3 (TEOM FDMS),3,R ugm-3 (TEOM FDMS),27,R ugm-3 (TEOM FDMS),237.8,P deg,2.3,P ms-1,0.5,P degC,18,R ugm-3,77,R ugm-3,104,R ugm-3,17,R ugm-3 (TEOM FDMS),5,R ugm-3,18,R ugm-3 (TEOM FDMS),4,R ugm-3,1,R ugm-3 (TEOM FDMS)
02-03-2014,01:00,26,R ugm-3 (TEOM FDMS),218.3,P deg,2.4,P ms-1,0.5,P degC,50,R ugm-3,76,R ugm-3,153,R ugm-3,16,R ugm-3 (TEOM FDMS),19,R ugm-3 (TEOM FDMS),3,R ugm-3 (TEOM FDMS),23,R ugm-3 (TEOM FDMS),219.1,P deg,2.5,P ms-1,0.6,P degC,6,R ugm-3,62,R ugm-3,72,R ugm-3,10,R ugm-3 (TEOM FDMS),15,R ugm-3,13,R ugm-3 (TEOM FDMS),2,R ugm-3,3,R ugm-3 (TEOM FDMS)
02-03-2014,02:00,22,R ugm-3 (TEOM FDMS),212.0,P deg,2.1,P ms-1,1.3,P degC,29,R ugm-3,62,R ugm-3,107,R ugm-3,10,R ugm-3 (TEOM FDMS),15,R ugm-3 (TEOM FDMS),5,R ugm-3 (TEOM FDMS),19,R ugm-3 (TEOM FDMS),222.0,P deg,2.2,P ms-1,1.2,P degC,11,R ugm-3,73,R ugm-3,90,R ugm-3,8,R ugm-3 (TEOM FDMS),9,R ugm-3,11,R ugm-3 (TEOM FDMS),1,R ugm-3,2,R ugm-3 (TEOM FDMS)
02-03-2014,03:00,18,R ugm-3 (TEOM FDMS),212.1,P deg,2.9,P ms-1,2.0,P degC,23,R ugm-3,53,R ugm-3,88,R ugm-3,8,R ugm-3 (TEOM FDMS),10,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS),19,R ugm-3 (TEOM FDMS),218.4,P deg,2.9,P ms-1,2.0,P degC,7,R ugm-3,63,R ugm-3,74,R ugm-3,8,R ugm-3 (TEOM FDMS),15,R ugm-3,11,R ugm-3 (TEOM FDMS),1,R ugm-3,3,R ugm-3 (TEOM FDMS)
02-03-2014,04:00,15,R ugm-3 (TEOM FDMS),221.1,P deg,3.2,P ms-1,2.9,P degC,21,R ugm-3,45,R ugm-3,78,R ugm-3,6,R ugm-3 (TEOM FDMS),9,R ugm-3 (TEOM FDMS),3,R ugm-3 (TEOM FDMS),17,R ugm-3 (TEOM FDMS),225.2,P deg,3.2,P ms-1,3.0,P degC,5,R ugm-3,56,R ugm-3,63,R ugm-3,6,R ugm-3 (TEOM FDMS),22,R ugm-3,8,R ugm-3 (TEOM FDMS),1,R ugm-3,2,R ugm-3 (TEOM FDMS)
02-03-2014,05:00,9,R ugm-3 (TEOM FDMS),215.0,P deg,3.6,P ms-1,3.4,P degC,10,R ugm-3,32,R ugm-3,48,R ugm-3,4,R ugm-3 (TEOM FDMS),6,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS),18,R ugm-3 (TEOM FDMS),221.5,P deg,3.7,P ms-1,3.5,P degC,4,R ugm-3,49,R ugm-3,55,R ugm-3,8,R ugm-3 (TEOM FDMS),25,R ugm-3,11,R ugm-3 (TEOM FDMS),1,R ugm-3,3,R ugm-3 (TEOM FDMS)
