Hourly measurement data supplied by UK-air on 25/7/2014
 All Data are GMT hour ending
Status: R=Ratified P=Provisional A=As supplied V=Validated S=Suspect
,,London Hillingdon,,,,,,,,,,,,,,London Harlington,,,,,,,,,,,,,,,,,,,,,,
Date,time,"Modelled Wind Direction",status/unit,"Modelled Wind Speed",status/unit,"Modelled Temperature",status/unit,"Nitric oxide",status/unit,"Nitrogen dioxide",status/unit,"Nitrogen oxides as nitrogen dioxide",status/unit,"Ozone",status/unit,"PM10 particulate matter (Hourly measured)",status/unit,"Modelled Wind Direction",status/unit,"Modelled Wind Speed",status/unit,"Modelled Temperature",status/unit,"Nitric oxide",status/unit,"Nitrogen dioxide",status/unit,"Nitrogen oxides as nitrogen dioxide",status/unit,"Non-volatile PM2.5 (Hourly measured)",status/unit,"Ozone",status/unit,"PM2.5 particulate matter (Hourly measured)",status/unit,"Volatile PM2.5 (Hourly measured)",status/unit
29-04-2014,19:00,40.2,P deg,3.5,P ms-1,13.4,P degC,39,P ugm-3,111,P ugm-3,172,P ugm-3,14,P ugm-3,23,P ugm-3 (TEOM FDMS),40.2,P deg,3.5,P ms-1,13.4,P degC,4,P ugm-3,39,P ugm-3,45,P ugm-3,18,P ugm-3 (TEOM FDMS),65,P ugm-3,22,P ugm-3 (TEOM FDMS),5,P ugm-3 (TEOM FDMS)
29-04-2014,20:00,33.9,P deg,3.7,P ms-1,11.7,P degC,58,P ugm-3,133,P ugm-3,224,P ugm-3,5,P ugm-3,27,P ugm-3 (TEOM FDMS),33.9,P deg,3.7,P ms-1,11.7,P degC,35,P ugm-3,84,P ugm-3,138,P ugm-3,21,P ugm-3 (TEOM FDMS),33,P ugm-3,25,P ugm-3 (TEOM FDMS),4,P ugm-3 (TEOM FDMS)
29-04-2014,21:00,43.7,P deg,3.6,P ms-1,10.7,P degC,50,P ugm-3,120,P ugm-3,199,P ugm-3,2,P ugm-3,34,P ugm-3 (TEOM FDMS),43.7,P deg,3.6,P ms-1,10.7,P degC,52,P ugm-3,99,P ugm-3,178,P ugm-3,26,P ugm-3 (TEOM FDMS),5,P ugm-3,33,P ugm-3 (TEOM FDMS),7,P ugm-3 (TEOM FDMS)
29-04-2014,22:00,42.9,P deg,3.3,P ms-1,9.9,P degC,90,P ugm-3,121,P ugm-3,261,P ugm-3,2,P ugm-3,33,P ugm-3 (TEOM FDMS),42.9,P deg,3.3,P ms-1,9.9,P degC,17,P ugm-3,90,P ugm-3,116,P ugm-3,29,P ugm-3 (TEOM FDMS),7,P ugm-3,38,P ugm-3 (TEOM FDMS),10,P ugm-3 (TEOM FDMS)
29-04-2014,23:00,40.7,P deg,3.0,P ms-1,8.9,P degC,76,P ugm-3,108,P ugm-3,227,P ugm-3,2,P ugm-3,36,P ugm-3 (TEOM FDMS),40.7,P deg,3.0,P ms-1,8.9,P degC,25,P ugm-3,84,P ugm-3,122,P ugm-3,24,P ugm-3 (TEOM FDMS),4,P ugm-3,32,P ugm-3 (TEOM FDMS),8,P ugm-3 (TEOM FDMS)
29-04-2014,24:00,32.3,P deg,1.3,P ms-1,8.4,P degC,89,P ugm-3,94,P ugm-3,232,P ugm-3,1,P ugm-3,37,P ugm-3 (TEOM FDMS),32.3,P deg,1.3,P ms-1,8.4,P degC,28,P ugm-3,71,P ugm-3,114,P ugm-3,23,P ugm-3 (TEOM FDMS),2,P ugm-3,32,P ugm-3 (TEOM FDMS),9,P ugm-3 (TEOM FDMS)
30-04-2014,01:00,324.2,P deg,0.8,P ms-1,2.2,P degC,90,P ugm-3,83,P ugm-3,222,P ugm-3,1,P ugm-3,37,P ugm-3 (TEOM FDMS),324.2,P deg,0.8,P ms-1,2.2,P degC,26,P ugm-3,67,P ugm-3,106,P ugm-3,22,P ugm-3 (TEOM FDMS),2,P ugm-3,31,P ugm-3 (TEOM FDMS),8,P ugm-3 (TEOM FDMS)
30-04-2014,02:00,327.7,P deg,0.9,P ms-1,2.4,P degC,49,P ugm-3,58,P ugm-3,134,P ugm-3,1,P ugm-3,30,P ugm-3 (TEOM FDMS),327.7,P deg,0.9,P ms-1,2.4,P degC,81,P ugm-3,55,P ugm-3,179,P ugm-3,17,P ugm-3 (TEOM FDMS),2,P ugm-3,27,P ugm-3 (TEOM FDMS),10,P ugm-3 (TEOM FDMS)
30-04-2014,03:00,315.1,P deg,0.6,P ms-1,2.5,P degC,38,P ugm-3,45,P ugm-3,104,P ugm-3,1,P ugm-3,22,P ugm-3 (TEOM FDMS),315.1,P deg,0.6,P ms-1,2.5,P degC,62,P ugm-3,47,P ugm-3,141,P ugm-3,13,P ugm-3 (TEOM FDMS),1,P ugm-3,18,P ugm-3 (TEOM FDMS),5,P ugm-3 (TEOM FDMS)
30-04-2014,04:00,328.6,P deg,0.6,P ms-1,2.6,P degC,100,P ugm-3,50,P ugm-3,205,P ugm-3,1,P ugm-3,28,P ugm-3 (TEOM FDMS),328.6,P deg,0.6,P ms-1,2.6,P degC,77,P ugm-3,41,P ugm-3,159,P ugm-3,19,P ugm-3 (TEOM FDMS),1,P ugm-3,22,P ugm-3 (TEOM FDMS),3,P ugm-3 (TEOM FDMS)
30-04-2014,05:00,309.6,P deg,0.7,P ms-1,2.7,P degC,70,P ugm-3,36,P ugm-3,144,P ugm-3,1,P ugm-3,32,P ugm-3 (TEOM FDMS),309.6,P deg,0.7,P ms-1,2.7,P degC,150,P ugm-3,48,P ugm-3,278,P ugm-3,21,P ugm-3 (TEOM FDMS),2,P ugm-3,24,P ugm-3 (TEOM FDMS),3,P ugm-3 (TEOM FDMS)
30-04-2014,06:00,321.9,P deg,0.5,P ms-1,3.0,P degC,101,P ugm-3,36,P ugm-3,194,P ugm-3,2,P ugm-3,44,P ugm-3 (TEOM FDMS),321.9,P deg,0.5,P ms-1,3.0,P degC,166,P ugm-3,46,P ugm-3,301,P ugm-3,35,P ugm-3 (TEOM FDMS),2,P ugm-3,37,P ugm-3 (TEOM FDMS),2,P ugm-3 (TEOM FDMS)
30-04-2014,07:00,225.0,P deg,0.5,P ms-1,3.4,P degC,244,P ugm-3,88,P ugm-3,464,P ugm-3,2,P ugm-3,51,P ugm-3 (TEOM FDMS),225.0,P deg,0.5,P ms-1,3.4,P degC,199,P ugm-3,96,P ugm-3,401,P ugm-3,47,P ugm-3 (TEOM FDMS),5,P ugm-3,49,P ugm-3 (TEOM FDMS),2,P ugm-3 (TEOM FDMS)
30-04-2014,08:00,211.8,P deg,0.6,P ms-1,4.0,P degC,296,P ugm-3,125,P ugm-3,581,P ugm-3,3,P ugm-3,41,P ugm-3 (TEOM FDMS),211.8,P deg,0.6,P ms-1,4.0,P degC,218,P ugm-3,110,P ugm-3,444,P ugm-3,36,P ugm-3 (TEOM FDMS),7,P ugm-3,41,P ugm-3 (TEOM FDMS),5,P ugm-3 (TEOM FDMS)
30-04-2014,09:00,199.7,P deg,0.8,P ms-1,5.0,P degC,227,P ugm-3,112,P ugm-3,462,P ugm-3,4,P ugm-3,37,P ugm-3 (TEOM FDMS),199.7,P deg,0.8,P ms-1,5.0,P degC,150,P ugm-3,90,P ugm-3,320,P ugm-3,32,P ugm-3 (TEOM FDMS),9,P ugm-3,38,P ugm-3 (TEOM FDMS),6,P ugm-3 (TEOM FDMS)
30-04-2014,10:00,198.1,P deg,1.0,P ms-1,7.1,P degC,117,P ugm-3,100,P ugm-3,282,P ugm-3,10,P ugm-3,24,P ugm-3 (TEOM FDMS),198.1,P deg,1.0,P ms-1,7.1,P degC,77,P ugm-3,82,P ugm-3,201,P ugm-3,13,P ugm-3 (TEOM FDMS),20,P ugm-3,21,P ugm-3 (TEOM FDMS),8,P ugm-3 (TEOM FDMS)
30-04-2014,11:00,214.3,P deg,1.5,P ms-1,11.7,P degC,43,P ugm-3,66,P ugm-3,133,P ugm-3,26,P ugm-3,15,P ugm-3 (TEOM FDMS),214.3,P deg,1.5,P ms-1,11.7,P degC,20,P ugm-3,50,P ugm-3,81,P ugm-3,9,P ugm-3 (TEOM FDMS),56,P ugm-3,14,P ugm-3 (TEOM FDMS),6,P ugm-3 (TEOM FDMS)
30-04-2014,12:00,212.5,P deg,2.2,P ms-1,15.8,P degC,25,P ugm-3,61,P ugm-3,101,P ugm-3,42,P ugm-3,19,P ugm-3 (TEOM FDMS),212.5,P deg,2.2,P ms-1,15.8,P degC,5,P ugm-3,24,P ugm-3,32,P ugm-3,8,P ugm-3 (TEOM FDMS),81,P ugm-3,14,P ugm-3 (TEOM FDMS),6,P ugm-3 (TEOM FDMS)
30-04-2014,13:00,210.8,P deg,2.5,P ms-1,17.6,P degC,25,P ugm-3,63,P ugm-3,103,P ugm-3,46,P ugm-3,12,P ugm-3 (TEOM FDMS),210.8,P deg,2.5,P ms-1,17.6,P degC,4,P ugm-3,20,P ugm-3,26,P ugm-3,6,P ugm-3 (TEOM FDMS),87,P ugm-3,9,P ugm-3 (TEOM FDMS),3,P ugm-3 (TEOM FDMS)
30-04-2014,14:00,216.9,P deg,3.2,P ms-1,18.5,P degC,31,P ugm-3,79,P ugm-3,128,P ugm-3,40,P ugm-3,11,P ugm-3 (TEOM FDMS),216.9,P deg,3.2,P ms-1,18.5,P degC,2,P ugm-3,18,P ugm-3,21,P ugm-3,6,P ugm-3 (TEOM FDMS),92,P ugm-3,10,P ugm-3 (TEOM FDMS),4,P ugm-3 (TEOM FDMS)
30-04-2014,15:00,220.1,P deg,4.0,P ms-1,18.6,P degC,48,P ugm-3,110,P ugm-3,186,P ugm-3,25,P ugm-3,10,P ugm-3 (TEOM FDMS),220.1,P deg,4.0,P ms-1,18.6,P degC,2,P ugm-3,19,P ugm-3,22,P ugm-3,5,P ugm-3 (TEOM FDMS),92,P ugm-3,11,P ugm-3 (TEOM FDMS),5,P ugm-3 (TEOM FDMS)
30-04-2014,16:00,227.4,P deg,4.9,P ms-1,17.8,P degC,47,P ugm-3,107,P ugm-3,181,P ugm-3,30,P ugm-3,12,P ugm-3 (TEOM FDMS),227.4,P deg,4.9,P ms-1,17.8,P degC,3,P ugm-3,25,P ugm-3,30,P ugm-3,6,P ugm-3 (TEOM FDMS),88,P ugm-3,8,P ugm-3 (TEOM FDMS),3,P ugm-3 (TEOM FDMS)
30-04-2014,17:00,228.1,P deg,5.1,P ms-1,16.1,P degC,44,P ugm-3,103,P ugm-3,171,P ugm-3,28,P ugm-3,9,P ugm-3 (TEOM FDMS),228.1,P deg,5.1,P ms-1,16.1,P degC,3,P ugm-3,25,P ugm-3,29,P ugm-3,7,P ugm-3 (TEOM FDMS),83,P ugm-3,10,P ugm-3 (TEOM FDMS),3,P ugm-3 (TEOM FDMS)
30-04-2014,18:00,226.6,P deg,4.9,P ms-1,14.3,P degC,37,P ugm-3,104,P ugm-3,162,P ugm-3,32,P ugm-3,12,P ugm-3 (TEOM FDMS),226.6,P deg,4.9,P ms-1,14.3,P degC,2,P ugm-3,26,P ugm-3,29,P ugm-3,8,P ugm-3 (TEOM FDMS),86,P ugm-3,13,P ugm-3 (TEOM FDMS),4,P ugm-3 (TEOM FDMS)
30-04-2014,19:00,227.6,P deg,4.3,P ms-1,12.7,P degC,31,P ugm-3,105,P ugm-3,154,P ugm-3,25,P ugm-3,14,P ugm-3 (TEOM FDMS),227.6,P deg,4.3,P ms-1,12.7,P degC,1,P ugm-3,43,P ugm-3,45,P ugm-3,10,P ugm-3 (TEOM FDMS),67,P ugm-3,13,P ugm-3 (TEOM FDMS),3,P ugm-3 (TEOM FDMS)
30-04-2014,20:00,227.3,P deg,3.8,P ms-1,11.6,P degC,42,P ugm-3,120,P ugm-3,187,P ugm-3,11,P ugm-3,21,P ugm-3 (TEOM FDMS),227.3,P deg,3.8,P ms-1,11.6,P degC,1,P ugm-3,47,P ugm-3,48,P ugm-3,17,P ugm-3 (TEOM FDMS),58,P ugm-3,19,P ugm-3 (TEOM FDMS),2,P ugm-3 (TEOM FDMS)
30-04-2014,21:00,225.5,P deg,3.5,P ms-1,10.7,P degC,64,P ugm-3,128,P ugm-3,228,P ugm-3,3,P ugm-3,25,P ugm-3 (TEOM FDMS),225.5,P deg,3.5,P ms-1,10.7,P degC,1,P ugm-3,58,P ugm-3,60,P ugm-3,21,P ugm-3 (TEOM FDMS),40,P ugm-3,22,P ugm-3 (TEOM FDMS),1,P ugm-3 (TEOM FDMS)
30-04-2014,22:00,222.7,P deg,3.2,P ms-1,9.6,P degC,60,P ugm-3,111,P ugm-3,204,P ugm-3,3,P ugm-3,24,P ugm-3 (TEOM FDMS),222.7,P deg,3.2,P ms-1,9.6,P degC,1,P ugm-3,54,P ugm-3,55,P ugm-3,14,P ugm-3 (TEOM FDMS),38,P ugm-3,20,P ugm-3 (TEOM FDMS),6,P ugm-3 (TEOM FDMS)
30-04-2014,23:00,218.7,P deg,3.0,P ms-1,8.4,P degC,30,P ugm-3,89,P ugm-3,137,P ugm-3,13,P ugm-3,21,P ugm-3 (TEOM FDMS),218.7,P deg,3.0,P ms-1,8.4,P degC,0,P ugm-3,35,P ugm-3,35,P ugm-3,13,P ugm-3 (TEOM FDMS),54,P ugm-3,17,P ugm-3 (TEOM FDMS),4,P ugm-3 (TEOM FDMS)
30-04-2014,24:00,216.4,P deg,3.3,P ms-1,7.6,P degC,15,P ugm-3,67,P ugm-3,92,P ugm-3,20,P ugm-3,19,P ugm-3 (TEOM FDMS),216.4,P deg,3.3,P ms-1,7.6,P degC,0,P ugm-3,19,P ugm-3,19,P ugm-3,13,P ugm-3 (TEOM FDMS),65,P ugm-3,20,P ugm-3 (TEOM FDMS),6,P ugm-3 (TEOM FDMS)
01-05-2014,01:00,208.5,P deg,1.3,P ms-1,5.7,P degC,12,P ugm-3,62,P ugm-3,82,P ugm-3,20,P ugm-3,21,P ugm-3 (TEOM FDMS),208.5,P deg,1.3,P ms-1,5.7,P degC,0,P ugm-3,18,P ugm-3,19,P ugm-3,15,P ugm-3 (TEOM FDMS),65,P ugm-3,21,P ugm-3 (TEOM FDMS),6,P ugm-3 (TEOM FDMS)
01-05-2014,02:00,192.8,P deg,1.2,P ms-1,5.8,P degC,12,P ugm-3,67,P ugm-3,87,P ugm-3,15,P ugm-3,22,P ugm-3 (TEOM FDMS),192.8,P deg,1.2,P ms-1,5.8,P degC,0,P ugm-3,19,P ugm-3,20,P ugm-3,12,P ugm-3 (TEOM FDMS),61,P ugm-3,18,P ugm-3 (TEOM FDMS),6,P ugm-3 (TEOM FDMS)
01-05-2014,03:00,195.5,P deg,1.0,P ms-1,6.0,P degC,14,P ugm-3,62,P ugm-3,85,P ugm-3,16,P ugm-3,18,P ugm-3 (TEOM FDMS),195.5,P deg,1.0,P ms-1,6.0,P degC,0,P ugm-3,18,P ugm-3,19,P ugm-3,12,P ugm-3 (TEOM FDMS),57,P ugm-3,17,P ugm-3 (TEOM FDMS),5,P ugm-3 (TEOM FDMS)
01-05-2014,04:00,199.5,P deg,1.2,P ms-1,6.1,P degC,20,P ugm-3,61,P ugm-3,94,P ugm-3,14,P ugm-3,21,P ugm-3 (TEOM FDMS),199.5,P deg,1.2,P ms-1,6.1,P degC,1,P ugm-3,21,P ugm-3,22,P ugm-3,12,P ugm-3 (TEOM FDMS),48,P ugm-3,18,P ugm-3 (TEOM FDMS),6,P ugm-3 (TEOM FDMS)
01-05-2014,05:00,214.8,P deg,0.8,P ms-1,6.3,P degC,70,P ugm-3,90,P ugm-3,200,P ugm-3,3,P ugm-3,17,P ugm-3 (TEOM FDMS),214.8,P deg,0.8,P ms-1,6.3,P degC,4,P ugm-3,41,P ugm-3,47,P ugm-3,10,P ugm-3 (TEOM FDMS),30,P ugm-3,14,P ugm-3 (TEOM FDMS),4,P ugm-3 (TEOM FDMS)
01-05-2014,06:00,225.3,P deg,0.2,P ms-1,6.4,P degC,159,P ugm-3,127,P ugm-3,373,P ugm-3,1,P ugm-3,17,P ugm-3 (TEOM FDMS),225.3,P deg,0.2,P ms-1,6.4,P degC,2,P ugm-3,38,P ugm-3,42,P ugm-3,8,P ugm-3 (TEOM FDMS),35,P ugm-3,15,P ugm-3 (TEOM FDMS),8,P ugm-3 (TEOM FDMS)
01-05-2014,07:00,83.3,P deg,0.4,P ms-1,6.6,P degC,190,P ugm-3,125,P ugm-3,417,P ugm-3,1,P ugm-3,14,P ugm-3 (TEOM FDMS),83.3,P deg,0.4,P ms-1,6.6,P degC,12,P ugm-3,57,P ugm-3,75,P ugm-3,6,P ugm-3 (TEOM FDMS),21,P ugm-3,10,P ugm-3 (TEOM FDMS),4,P ugm-3 (TEOM FDMS)
01-05-2014,08:00,116.6,P deg,0.8,P ms-1,7.2,P degC,217,P ugm-3,143,P ugm-3,478,P ugm-3,1,P ugm-3,13,P ugm-3 (TEOM FDMS),116.6,P deg,0.8,P ms-1,7.2,P degC,9,P ugm-3,48,P ugm-3,61,P ugm-3,7,P ugm-3 (TEOM FDMS),29,P ugm-3,12,P ugm-3 (TEOM FDMS),5,P ugm-3 (TEOM FDMS)
01-05-2014,09:00,148.9,P deg,0.9,P ms-1,8.3,P degC,179,P ugm-3,133,P ugm-3,409,P ugm-3,2,P ugm-3,10,P ugm-3 (TEOM FDMS),148.9,P deg,0.9,P ms-1,8.3,P degC,11,P ugm-3,54,P ugm-3,70,P ugm-3,6,P ugm-3 (TEOM FDMS),30,P ugm-3,10,P ugm-3 (TEOM FDMS),4,P ugm-3 (TEOM FDMS)
01-05-2014,10:00,180.7,P deg,0.7,P ms-1,9.5,P degC,156,P ugm-3,128,P ugm-3,368,P ugm-3,2,P ugm-3,11,P ugm-3 (TEOM FDMS),180.7,P deg,0.7,P ms-1,9.5,P degC,8,P ugm-3,44,P ugm-3,57,P ugm-3,5,P ugm-3 (TEOM FDMS),36,P ugm-3,7,P ugm-3 (TEOM FDMS),3,P ugm-3 (TEOM FDMS)
01-05-2014,11:00,249.7,P deg,0.5,P ms-1,11.5,P degC,117,P ugm-3,113,P ugm-3,294,P ugm-3,6,P ugm-3,9,P ugm-3 (TEOM FDMS),249.7,P deg,0.5,P ms-1,11.5,P degC,9,P ugm-3,45,P ugm-3,59,P ugm-3,7,P ugm-3 (TEOM FDMS),35,P ugm-3,10,P ugm-3 (TEOM FDMS),3,P ugm-3 (TEOM FDMS)
01-05-2014,12:00,276.9,P deg,1.2,P ms-1,13.7,P degC,80,P ugm-3,96,P ugm-3,219,P ugm-3,10,P ugm-3,13,P ugm-3 (TEOM FDMS),276.9,P deg,1.2,P ms-1,13.7,P degC,18,P ugm-3,52,P ugm-3,80,P ugm-3,6,P ugm-3 (TEOM FDMS),25,P ugm-3,8,P ugm-3 (TEOM FDMS),2,P ugm-3 (TEOM FDMS)
01-05-2014,13:00,290.8,P deg,1.0,P ms-1,15.4,P degC,22,P ugm-3,58,P ugm-3,93,P ugm-3,20,P ugm-3,7,P ugm-3 (TEOM FDMS),290.8,P deg,1.0,P ms-1,15.4,P degC,18,P ugm-3,47,P ugm-3,75,P ugm-3,5,P ugm-3 (TEOM FDMS),26,P ugm-3,8,P ugm-3 (TEOM FDMS),3,P ugm-3 (TEOM FDMS)
01-05-2014,14:00,140.9,P deg,0.3,P ms-1,15.6,P degC,90,P ugm-3,93,P ugm-3,232,P ugm-3,8,P ugm-3,9,P ugm-3 (TEOM FDMS),140.9,P deg,0.3,P ms-1,15.6,P degC,9,P ugm-3,41,P ugm-3,55,P ugm-3,2,P ugm-3 (TEOM FDMS),39,P ugm-3,5,P ugm-3 (TEOM FDMS),2,P ugm-3 (TEOM FDMS)
01-05-2014,15:00,263.6,P deg,1.8,P ms-1,15.3,P degC,98,P ugm-3,104,P ugm-3,256,P ugm-3,7,P ugm-3,8,P ugm-3 (TEOM FDMS),263.6,P deg,1.8,P ms-1,15.3,P degC,19,P ugm-3,56,P ugm-3,84,P ugm-3,5,P ugm-3 (TEOM FDMS),27,P ugm-3,8,P ugm-3 (TEOM FDMS),3,P ugm-3 (TEOM FDMS)
01-05-2014,16:00,291.6,P deg,2.0,P ms-1,14.7,P degC,66,P ugm-3,89,P ugm-3,192,P ugm-3,15,P ugm-3,11,P ugm-3 (TEOM FDMS),291.6,P deg,2.0,P ms-1,14.7,P degC,13,P ugm-3,52,P ugm-3,71,P ugm-3,6,P ugm-3 (TEOM FDMS),30,P ugm-3,8,P ugm-3 (TEOM FDMS),2,P ugm-3 (TEOM FDMS)
01-05-2014,17:00,346.0,P deg,1.9,P ms-1,15.2,P degC,12,P ugm-3,54,P ugm-3,74,P ugm-3,25,P ugm-3,10,P ugm-3 (TEOM FDMS),346.0,P deg,1.9,P ms-1,15.2,P degC,12,P ugm-3,51,P ugm-3,70,P ugm-3,5,P ugm-3 (TEOM FDMS),28,P ugm-3,6,P ugm-3 (TEOM FDMS),1,P ugm-3 (TEOM FDMS)
01-05-2014,18:00,36.2,P deg,3.7,P ms-1,14.5,P degC,9,P ugm-3,62,P ugm-3,76,P ugm-3,16,P ugm-3,12,P ugm-3 (TEOM FDMS),36.2,P deg,3.7,P ms-1,14.5,P degC,20,P ugm-3,68,P ugm-3,98,P ugm-3,11,P ugm-3 (TEOM FDMS),11,P ugm-3,10,P ugm-3 (TEOM FDMS),-1,P ugm-3 (TEOM FDMS)
01-05-2014,19:00,29.3,P deg,4.2,P ms-1,12.9,P degC,12,P ugm-3,62,P ugm-3,82,P ugm-3,15,P ugm-3,10,P ugm-3 (TEOM FDMS),29.3,P deg,4.2,P ms-1,12.9,P degC,28,P ugm-3,65,P ugm-3,107,P ugm-3,5,P ugm-3 (TEOM FDMS),14,P ugm-3,7,P ugm-3 (TEOM FDMS),2,P ugm-3 (TEOM FDMS)
01-05-2014,20:00,11.9,P deg,3.7,P ms-1,11.5,P degC,2,P ugm-3,46,P ugm-3,50,P ugm-3,23,P ugm-3,17,P ugm-3 (TEOM FDMS),11.9,P deg,3.7,P ms-1,11.5,P degC,15,P ugm-3,53,P ugm-3,75,P ugm-3,14,P ugm-3 (TEOM FDMS),20,P ugm-3,14,P ugm-3 (TEOM FDMS),-0,P ugm-3 (TEOM FDMS)
01-05-2014,21:00,13.8,P deg,5.1,P ms-1,10.8,P degC,1,P ugm-3,30,P ugm-3,33,P ugm-3,38,P ugm-3,38,P ugm-3 (TEOM FDMS),13.8,P deg,5.1,P ms-1,10.8,P degC,3,P ugm-3,28,P ugm-3,33,P ugm-3,29,P ugm-3 (TEOM FDMS),46,P ugm-3,31,P ugm-3 (TEOM FDMS),2,P ugm-3 (TEOM FDMS)
01-05-2014,22:00,28.3,P deg,5.7,P ms-1,10.2,P degC,0,P ugm-3,16,P ugm-3,18,P ugm-3,57,P ugm-3,39,P ugm-3 (TEOM FDMS),28.3,P deg,5.7,P ms-1,10.2,P degC,3,P ugm-3,20,P ugm-3,24,P ugm-3,27,P ugm-3 (TEOM FDMS),63,P ugm-3,36,P ugm-3 (TEOM FDMS),9,P ugm-3 (TEOM FDMS)
01-05-2014,23:00,27.5,P deg,5.6,P ms-1,9.5,P degC,0,P ugm-3,13,P ugm-3,14,P ugm-3,64,P ugm-3,38,P ugm-3 (TEOM FDMS),27.5,P deg,5.6,P ms-1,9.5,P degC,1,P ugm-3,16,P ugm-3,18,P ugm-3,27,P ugm-3 (TEOM FDMS),69,P ugm-3,34,P ugm-3 (TEOM FDMS),7,P ugm-3 (TEOM FDMS)
01-05-2014,24:00,29.7,P deg,5.9,P ms-1,9.6,P degC,0,P ugm-3,11,P ugm-3,13,P ugm-3,68,P ugm-3,40,P ugm-3 (TEOM FDMS),29.7,P deg,5.9,P ms-1,9.6,P degC,2,P ugm-3,14,P ugm-3,17,P ugm-3,24,P ugm-3 (TEOM FDMS),74,P ugm-3,33,P ugm-3 (TEOM FDMS),9,P ugm-3 (TEOM FDMS)
02-05-2014,01:00,22.5,P deg,5.3,P ms-1,9.0,P degC,0,P ugm-3,10,P ugm-3,11,P ugm-3,68,P ugm-3,26,P ugm-3 (TEOM FDMS),22.5,P deg,5.3,P ms-1,9.0,P degC,1,P ugm-3,12,P ugm-3,14,P ugm-3,14,P ugm-3 (TEOM FDMS),75,P ugm-3,22,P ugm-3 (TEOM FDMS),7,P ugm-3 (TEOM FDMS)
02-05-2014,02:00,23.1,P deg,5.4,P ms-1,8.7,P degC,0,P ugm-3,13,P ugm-3,15,P ugm-3,64,P ugm-3,11,P ugm-3 (TEOM FDMS),23.1,P deg,5.4,P ms-1,8.7,P degC,2,P ugm-3,12,P ugm-3,15,P ugm-3,3,P ugm-3 (TEOM FDMS),67,P ugm-3,10,P ugm-3 (TEOM FDMS),8,P ugm-3 (TEOM FDMS)
02-05-2014,03:00,21.6,P deg,4.8,P ms-1,8.3,P degC,0,P ugm-3,7,P ugm-3,9,P ugm-3,63,P ugm-3,10,P ugm-3 (TEOM FDMS),21.6,P deg,4.8,P ms-1,8.3,P degC,1,P ugm-3,9,P ugm-3,10,P ugm-3,5,P ugm-3 (TEOM FDMS),70,P ugm-3,9,P ugm-3 (TEOM FDMS),4,P ugm-3 (TEOM FDMS)
02-05-2014,04:00,25.1,P deg,5.3,P ms-1,8.1,P degC,0,P ugm-3,7,P ugm-3,9,P ugm-3,62,P ugm-3,18,P ugm-3 (TEOM FDMS),25.1,P deg,5.3,P ms-1,8.1,P degC,2,P ugm-3,12,P ugm-3,14,P ugm-3,6,P ugm-3 (TEOM FDMS),67,P ugm-3,10,P ugm-3 (TEOM FDMS),4,P ugm-3 (TEOM FDMS)
02-05-2014,05:00,26.5,P deg,4.5,P ms-1,7.9,P degC,0,P ugm-3,10,P ugm-3,12,P ugm-3,61,P ugm-3,23,P ugm-3 (TEOM FDMS),26.5,P deg,4.5,P ms-1,7.9,P degC,2,P ugm-3,15,P ugm-3,18,P ugm-3,11,P ugm-3 (TEOM FDMS),62,P ugm-3,12,P ugm-3 (TEOM FDMS),1,P ugm-3 (TEOM FDMS)
02-05-2014,06:00,28.9,P deg,4.4,P ms-1,8.2,P degC,1,P ugm-3,16,P ugm-3,19,P ugm-3,56,P ugm-3,20,P ugm-3 (TEOM FDMS),28.9,P deg,4.4,P ms-1,8.2,P degC,5,P ugm-3,26,P ugm-3,33,P ugm-3,8,P ugm-3 (TEOM FDMS),55,P ugm-3,12,P ugm-3 (TEOM FDMS),4,P ugm-3 (TEOM FDMS)
02-05-2014,07:00,34.5,P deg,4.7,P ms-1,8.9,P degC,2,P ugm-3,22,P ugm-3,26,P ugm-3,50,P ugm-3,17,P ugm-3 (TEOM FDMS),34.5,P deg,4.7,P ms-1,8.9,P degC,18,P ugm-3,38,P ugm-3,65,P ugm-3,9,P ugm-3 (TEOM FDMS),43,P ugm-3,11,P ugm-3 (TEOM FDMS),3,P ugm-3 (TEOM FDMS)
02-05-2014,08:00,28.8,P deg,5.0,P ms-1,9.4,P degC,3,P ugm-3,24,P ugm-3,29,P ugm-3,54,P ugm-3,15,P ugm-3 (TEOM FDMS),28.8,P deg,5.0,P ms-1,9.4,P degC,15,P ugm-3,38,P ugm-3,61,P ugm-3,9,P ugm-3 (TEOM FDMS),49,P ugm-3,10,P ugm-3 (TEOM FDMS),1,P ugm-3 (TEOM FDMS)
02-05-2014,09:00,30.4,P deg,5.4,P ms-1,10.3,P degC,2,P ugm-3,17,P ugm-3,21,P ugm-3,64,P ugm-3,14,P ugm-3 (TEOM FDMS),30.4,P deg,5.4,P ms-1,10.3,P degC,14,P ugm-3,33,P ugm-3,54,P ugm-3,8,P ugm-3 (TEOM FDMS),56,P ugm-3,10,P ugm-3 (TEOM FDMS),2,P ugm-3 (TEOM FDMS)
