Hourly measurement data supplied by UK-air on 25/7/2014
 All Data are GMT hour ending
Status: R=Ratified P=Provisional A=As supplied V=Validated S=Suspect
,,London Teddington,,,,,,,,,,,,,,London Teddington Bushy Park,,,,,,
Date,time,"Modelled Wind Direction",status/unit,"Modelled Wind Speed",status/unit,"Modelled Temperature",status/unit,"Nitric oxide",status/unit,"Nitrogen dioxide",status/unit,"Nitrogen oxides as nitrogen dioxide",status/unit,"Ozone",status/unit,"Non-volatile PM2.5 (Hourly measured)",status/unit,"PM2.5 particulate matter (Hourly measured)",status/unit,"Volatile PM2.5 (Hourly measured)",status/unit
10-02-2014,04:00,88.2,P deg,2.5,P ms-1,3.5,P degC,0.1,R ugm-3,10.3,R ugm-3,10.5,R ugm-3,, ,, ,, ,, 
10-02-2014,05:00,104.4,P deg,2.9,P ms-1,2.9,P degC,0.5,R ugm-3,18.3,R ugm-3,19.1,R ugm-3,, ,, ,, ,, 
10-02-2014,06:00,115.9,P deg,2.0,P ms-1,3.3,P degC,-0.1,R ugm-3,12.7,R ugm-3,12.6,R ugm-3,, ,, ,, ,, 
10-02-2014,07:00,125.0,P deg,2.1,P ms-1,3.8,P degC,0.5,R ugm-3,19.6,R ugm-3,20.4,R ugm-3,, ,, ,, ,, 
10-02-2014,08:00,144.2,P deg,2.4,P ms-1,4.5,P degC,6.8,R ugm-3,42.2,R ugm-3,52.6,R ugm-3,, ,, ,, ,, 
10-02-2014,09:00,169.5,P deg,2.7,P ms-1,5.1,P degC,24.4,R ugm-3,50.1,R ugm-3,87.5,R ugm-3,, ,, ,, ,, 
10-02-2014,10:00,189.7,P deg,3.3,P ms-1,6.0,P degC,30.0,R ugm-3,45.7,R ugm-3,91.8,R ugm-3,, ,, ,, ,, 
10-02-2014,11:00,204.1,P deg,3.5,P ms-1,6.5,P degC,29.8,R ugm-3,43.1,R ugm-3,88.9,R ugm-3,, ,, ,, ,, 
10-02-2014,12:00,199.1,P deg,3.4,P ms-1,7.1,P degC,5.5,R ugm-3,21.3,R ugm-3,29.7,R ugm-3,, ,, ,, ,, 
10-02-2014,13:00,220.2,P deg,3.9,P ms-1,9.3,P degC,3.6,R ugm-3,11.8,R ugm-3,17.3,R ugm-3,, ,, ,, ,, 
10-02-2014,14:00,259.8,P deg,3.5,P ms-1,9.8,P degC,1.7,R ugm-3,8.5,R ugm-3,11.1,R ugm-3,, ,, ,, ,, 
10-02-2014,15:00,255.6,P deg,3.6,P ms-1,9.6,P degC,1.0,R ugm-3,8.3,R ugm-3,9.9,R ugm-3,, ,, ,, ,, 
10-02-2014,16:00,252.8,P deg,3.7,P ms-1,8.0,P degC,1.6,R ugm-3,13.8,R ugm-3,16.2,R ugm-3,, ,, ,, ,, 
10-02-2014,17:00,257.7,P deg,3.0,P ms-1,6.7,P degC,0.8,R ugm-3,17.1,R ugm-3,18.3,R ugm-3,, ,, ,, ,, 
10-02-2014,18:00,232.0,P deg,3.0,P ms-1,5.6,P degC,0.4,R ugm-3,20.3,R ugm-3,20.9,R ugm-3,, ,, ,, ,, 
10-02-2014,19:00,258.5,P deg,3.1,P ms-1,5.3,P degC,0.3,R ugm-3,18.5,R ugm-3,19.0,R ugm-3,, ,, ,, ,, 
10-02-2014,20:00,298.1,P deg,4.3,P ms-1,5.0,P degC,0.7,R ugm-3,12.5,R ugm-3,13.6,R ugm-3,, ,, ,, ,, 
10-02-2014,21:00,307.7,P deg,5.2,P ms-1,4.3,P degC,0.3,R ugm-3,10.9,R ugm-3,11.3,R ugm-3,, ,, ,, ,, 
10-02-2014,22:00,312.9,P deg,3.8,P ms-1,3.8,P degC,0.2,R ugm-3,13.6,R ugm-3,13.9,R ugm-3,, ,, ,, ,, 
10-02-2014,23:00,301.5,P deg,2.9,P ms-1,4.3,P degC,0.3,R ugm-3,16.8,R ugm-3,17.3,R ugm-3,, ,, ,, ,, 
10-02-2014,24:00,287.8,P deg,2.7,P ms-1,4.2,P degC,0.0,R ugm-3,16.5,R ugm-3,16.5,R ugm-3,, ,, ,, ,, 
11-02-2014,01:00,243.4,P deg,3.8,P ms-1,1.7,P degC,0.6,R ugm-3,17.1,R ugm-3,17.9,R ugm-3,, ,, ,, ,, 
11-02-2014,02:00,234.8,P deg,3.9,P ms-1,1.8,P degC,0.9,R ugm-3,10.4,R ugm-3,11.7,R ugm-3,, ,, ,, ,, 
11-02-2014,03:00,222.5,P deg,4.2,P ms-1,2.1,P degC,0.9,R ugm-3,7.8,R ugm-3,9.3,R ugm-3,, ,, ,, ,, 
11-02-2014,04:00,210.3,P deg,4.2,P ms-1,2.7,P degC,1.5,R ugm-3,8.0,R ugm-3,10.3,R ugm-3,, ,, ,, ,, 
11-02-2014,05:00,200.2,P deg,5.3,P ms-1,3.8,P degC,1.9,R ugm-3,8.3,R ugm-3,11.1,R ugm-3,, ,, ,, ,, 
11-02-2014,06:00,204.2,P deg,7.7,P ms-1,6.0,P degC,2.3,R ugm-3,7.2,R ugm-3,10.7,R ugm-3,, ,, ,, ,, 
11-02-2014,07:00,198.8,P deg,8.9,P ms-1,6.6,P degC,1.8,R ugm-3,7.6,R ugm-3,10.3,R ugm-3,, ,, ,, ,, 
11-02-2014,08:00,198.6,P deg,10.0,P ms-1,6.8,P degC,2.5,R ugm-3,8.9,R ugm-3,12.8,R ugm-3,, ,, ,, ,, 
11-02-2014,09:00,199.2,P deg,11.3,P ms-1,7.0,P degC,1.8,R ugm-3,9.0,R ugm-3,11.7,R ugm-3,, ,, ,, ,, 
11-02-2014,10:00,203.0,P deg,11.7,P ms-1,7.3,P degC,2.3,R ugm-3,8.8,R ugm-3,12.3,R ugm-3,, ,, ,, ,, 
11-02-2014,11:00,204.8,P deg,11.9,P ms-1,7.7,P degC,1.3,R ugm-3,6.3,R ugm-3,8.3,R ugm-3,, ,, ,, ,, 
11-02-2014,12:00,279.7,P deg,4.7,P ms-1,7.1,P degC,1.0,R ugm-3,6.5,R ugm-3,8.1,R ugm-3,, ,, ,, ,, 
11-02-2014,13:00,287.0,P deg,2.8,P ms-1,6.5,P degC,0.8,R ugm-3,5.9,R ugm-3,7.1,R ugm-3,, ,, ,, ,, 
11-02-2014,14:00,276.1,P deg,4.6,P ms-1,7.9,P degC,1.2,R ugm-3,6.3,R ugm-3,8.2,R ugm-3,, ,, ,, ,, 
11-02-2014,15:00,273.4,P deg,3.6,P ms-1,7.8,P degC,1.1,R ugm-3,6.7,R ugm-3,8.3,R ugm-3,, ,, ,, ,, 
11-02-2014,16:00,277.8,P deg,5.7,P ms-1,7.5,P degC,0.8,R ugm-3,6.9,R ugm-3,8.1,R ugm-3,, ,, ,, ,, 
11-02-2014,17:00,268.9,P deg,5.7,P ms-1,6.2,P degC,0.6,R ugm-3,10.2,R ugm-3,11.1,R ugm-3,, ,, ,, ,, 
11-02-2014,18:00,266.2,P deg,5.7,P ms-1,5.6,P degC,0.5,R ugm-3,16.1,R ugm-3,16.9,R ugm-3,, ,, ,, ,, 
11-02-2014,19:00,254.4,P deg,5.6,P ms-1,5.3,P degC,0.4,R ugm-3,18.4,R ugm-3,19.0,R ugm-3,, ,, ,, ,, 
11-02-2014,20:00,252.9,P deg,6.5,P ms-1,5.4,P degC,0.4,R ugm-3,12.6,R ugm-3,13.2,R ugm-3,, ,, ,, ,, 
11-02-2014,21:00,262.3,P deg,7.1,P ms-1,5.4,P degC,0.2,R ugm-3,10.7,R ugm-3,11.1,R ugm-3,, ,, ,, ,, 
11-02-2014,22:00,261.5,P deg,6.6,P ms-1,5.0,P degC,0.5,R ugm-3,10.2,R ugm-3,10.9,R ugm-3,, ,, ,, ,, 
11-02-2014,23:00,253.5,P deg,6.0,P ms-1,4.5,P degC,0.4,R ugm-3,5.9,R ugm-3,6.5,R ugm-3,, ,, ,, ,, 
11-02-2014,24:00,244.2,P deg,5.8,P ms-1,4.2,P degC,0.3,R ugm-3,5.3,R ugm-3,5.8,R ugm-3,, ,, ,, ,, 
12-02-2014,01:00,246.1,P deg,5.7,P ms-1,2.8,P degC,0.2,R ugm-3,4.8,R ugm-3,5.0,R ugm-3,, ,, ,, ,, 
12-02-2014,02:00,243.3,P deg,5.7,P ms-1,3.2,P degC,0.5,R ugm-3,4.2,R ugm-3,4.9,R ugm-3,, ,, ,, ,, 
12-02-2014,03:00,234.4,P deg,5.4,P ms-1,4.0,P degC,0.5,R ugm-3,5.2,R ugm-3,6.0,R ugm-3,, ,, ,, ,, 
12-02-2014,04:00,225.7,P deg,5.2,P ms-1,4.8,P degC,0.4,R ugm-3,4.5,R ugm-3,5.1,R ugm-3,, ,, ,, ,, 
12-02-2014,05:00,222.4,P deg,6.6,P ms-1,5.8,P degC,0.000000,R ugm-3,4.1,R ugm-3,4.1,R ugm-3,, ,, ,, ,, 
12-02-2014,06:00,221.1,P deg,8.2,P ms-1,6.8,P degC,0.4,R ugm-3,3.9,R ugm-3,4.6,R ugm-3,, ,, ,, ,, 
12-02-2014,07:00,222.1,P deg,9.5,P ms-1,7.5,P degC,2.0,R ugm-3,9.2,R ugm-3,12.4,R ugm-3,, ,, ,, ,, 
12-02-2014,08:00,219.8,P deg,9.8,P ms-1,7.8,P degC,2.8,R ugm-3,14.9,R ugm-3,19.2,R ugm-3,, ,, ,, ,, 
12-02-2014,09:00,215.3,P deg,10.2,P ms-1,8.0,P degC,2.4,R ugm-3,12.9,R ugm-3,16.6,R ugm-3,, ,, ,, ,, 
12-02-2014,10:00,211.8,P deg,11.1,P ms-1,8.1,P degC,2.5,R ugm-3,9.5,R ugm-3,13.3,R ugm-3,, ,, ,, ,, 
12-02-2014,11:00,205.4,P deg,11.9,P ms-1,8.0,P degC,2.2,R ugm-3,6.9,R ugm-3,10.2,R ugm-3,, ,, ,, ,, 
12-02-2014,12:00,202.4,P deg,11.3,P ms-1,7.7,P degC,2.2,R ugm-3,5.4,R ugm-3,8.8,R ugm-3,, ,, ,, ,, 
12-02-2014,13:00,205.5,P deg,14.1,P ms-1,7.7,P degC,1.9,R ugm-3,5.4,R ugm-3,8.4,R ugm-3,, ,, ,, ,, 
12-02-2014,14:00,209.1,P deg,14.3,P ms-1,8.2,P degC,1.6,R ugm-3,7.2,R ugm-3,9.7,R ugm-3,, ,, ,, ,, 
12-02-2014,15:00,215.2,P deg,15.8,P ms-1,9.1,P degC,1.3,R ugm-3,6.6,R ugm-3,8.7,R ugm-3,, ,, ,, ,, 
12-02-2014,16:00,226.9,P deg,14.7,P ms-1,9.6,P degC,1.3,R ugm-3,4.9,R ugm-3,6.8,R ugm-3,, ,, ,, ,, 
12-02-2014,17:00,243.5,P deg,11.4,P ms-1,9.8,P degC,0.6,R ugm-3,5.0,R ugm-3,5.9,R ugm-3,, ,, ,, ,, 
12-02-2014,18:00,243.7,P deg,11.4,P ms-1,8.6,P degC,0.7,R ugm-3,7.1,R ugm-3,8.1,R ugm-3,, ,, ,, ,, 
12-02-2014,19:00,245.7,P deg,11.5,P ms-1,7.8,P degC,0.7,R ugm-3,8.2,R ugm-3,9.3,R ugm-3,, ,, ,, ,, 
12-02-2014,20:00,248.7,P deg,11.8,P ms-1,7.3,P degC,0.3,R ugm-3,5.7,R ugm-3,6.2,R ugm-3,, ,, ,, ,, 
12-02-2014,21:00,250.2,P deg,11.8,P ms-1,6.8,P degC,0.5,R ugm-3,5.5,R ugm-3,6.2,R ugm-3,, ,, ,, ,, 
12-02-2014,22:00,255.8,P deg,10.8,P ms-1,6.4,P degC,0.3,R ugm-3,4.2,R ugm-3,4.6,R ugm-3,, ,, ,, ,, 
12-02-2014,23:00,255.6,P deg,10.3,P ms-1,6.0,P degC,0.4,R ugm-3,3.9,R ugm-3,4.5,R ugm-3,, ,, ,, ,, 
12-02-2014,24:00,255.0,P deg,10.1,P ms-1,5.9,P degC,0.1,R ugm-3,3.2,R ugm-3,3.4,R ugm-3,, ,, ,, ,, 
13-02-2014,01:00,No data,,No data,,No data,,0.1,R ugm-3,2.5,R ugm-3,2.6,R ugm-3,, ,, ,, ,, 
13-02-2014,02:00,No data,,No data,,No data,,0.6,R ugm-3,2.1,R ugm-3,3.0,R ugm-3,, ,, ,, ,, 
13-02-2014,03:00,No data,,No data,,No data,,0.2,R ugm-3,2.2,R ugm-3,2.5,R ugm-3,, ,, ,, ,, 
13-02-2014,04:00,No data,,No data,,No data,,0.4,R ugm-3,2.7,R ugm-3,3.3,R ugm-3,, ,, ,, ,, 
13-02-2014,05:00,No data,,No data,,No data,,1.7,R ugm-3,4.0,R ugm-3,6.6,R ugm-3,, ,, ,, ,, 
13-02-2014,06:00,No data,,No data,,No data,,0.1,R ugm-3,5.5,R ugm-3,5.7,R ugm-3,, ,, ,, ,, 
13-02-2014,07:00,No data,,No data,,No data,,0.9,R ugm-3,6.7,R ugm-3,8.0,R ugm-3,, ,, ,, ,, 
13-02-2014,08:00,No data,,No data,,No data,,2.4,R ugm-3,11.3,R ugm-3,14.9,R ugm-3,, ,, ,, ,, 
13-02-2014,09:00,No data,,No data,,No data,,2.0,R ugm-3,19.8,R ugm-3,22.9,R ugm-3,, ,, ,, ,, 
13-02-2014,10:00,No data,,No data,,No data,,2.8,R ugm-3,19.1,R ugm-3,23.5,R ugm-3,, ,, ,, ,, 
13-02-2014,11:00,No data,,No data,,No data,,2.0,R ugm-3,14.9,R ugm-3,18.0,R ugm-3,, ,, ,, ,, 
13-02-2014,12:00,No data,,No data,,No data,,1.6,R ugm-3,8.2,R ugm-3,10.7,R ugm-3,, ,, ,, ,, 
13-02-2014,13:00,No data,,No data,,No data,,1.2,R ugm-3,6.1,R ugm-3,7.9,R ugm-3,, ,, ,, ,, 
13-02-2014,14:00,No data,,No data,,No data,,0.5,R ugm-3,4.0,R ugm-3,4.9,R ugm-3,, ,, ,, ,, 
13-02-2014,15:00,No data,,No data,,No data,,0.7,R ugm-3,4.7,R ugm-3,5.7,R ugm-3,, ,, ,, ,, 
13-02-2014,16:00,No data,,No data,,No data,,0.9,R ugm-3,5.1,R ugm-3,6.5,R ugm-3,, ,, ,, ,, 
13-02-2014,17:00,No data,,No data,,No data,,0.7,R ugm-3,8.3,R ugm-3,9.3,R ugm-3,, ,, ,, ,, 
13-02-2014,18:00,No data,,No data,,No data,,0.3,R ugm-3,15.0,R ugm-3,15.5,R ugm-3,, ,, ,, ,, 
13-02-2014,19:00,No data,,No data,,No data,,0.2,R ugm-3,11.6,R ugm-3,11.9,R ugm-3,, ,, ,, ,, 
13-02-2014,20:00,No data,,No data,,No data,,0.1,R ugm-3,9.1,R ugm-3,9.3,R ugm-3,, ,, ,, ,, 
13-02-2014,21:00,No data,,No data,,No data,,0.3,R ugm-3,8.4,R ugm-3,8.9,R ugm-3,, ,, ,, ,, 
13-02-2014,22:00,No data,,No data,,No data,,0.4,R ugm-3,8.2,R ugm-3,8.8,R ugm-3,, ,, ,, ,, 
13-02-2014,23:00,No data,,No data,,No data,,0.1,R ugm-3,8.2,R ugm-3,8.4,R ugm-3,, ,, ,, ,, 
13-02-2014,24:00,No data,,No data,,No data,,0.6,R ugm-3,8.1,R ugm-3,9.0,R ugm-3,, ,, ,, ,, 
14-02-2014,01:00,240.9,P deg,5.1,P ms-1,3.7,P degC,1.6,R ugm-3,8.8,R ugm-3,11.1,R ugm-3,, ,, ,, ,, 
14-02-2014,02:00,233.9,P deg,4.7,P ms-1,3.9,P degC,0.9,R ugm-3,5.7,R ugm-3,7.1,R ugm-3,, ,, ,, ,, 
14-02-2014,03:00,223.3,P deg,4.3,P ms-1,3.6,P degC,1.3,R ugm-3,7.6,R ugm-3,9.5,R ugm-3,, ,, ,, ,, 
14-02-2014,04:00,214.7,P deg,3.8,P ms-1,3.3,P degC,1.0,R ugm-3,7.5,R ugm-3,9.1,R ugm-3,, ,, ,, ,, 
14-02-2014,05:00,183.1,P deg,3.4,P ms-1,2.7,P degC,1.0,R ugm-3,6.9,R ugm-3,8.5,R ugm-3,, ,, ,, ,, 
14-02-2014,06:00,166.6,P deg,3.7,P ms-1,3.0,P degC,1.2,R ugm-3,7.8,R ugm-3,9.7,R ugm-3,, ,, ,, ,, 
14-02-2014,07:00,172.9,P deg,4.9,P ms-1,4.3,P degC,1.1,R ugm-3,9.3,R ugm-3,11.0,R ugm-3,, ,, ,, ,, 
14-02-2014,08:00,196.3,P deg,6.7,P ms-1,6.0,P degC,1.1,R ugm-3,15.5,R ugm-3,17.1,R ugm-3,, ,, ,, ,, 
14-02-2014,09:00,182.9,P deg,6.5,P ms-1,6.0,P degC,2.1,R ugm-3,10.4,R ugm-3,13.6,R ugm-3,, ,, ,, ,, 
14-02-2014,10:00,162.8,P deg,5.8,P ms-1,5.9,P degC,1.2,R ugm-3,10.2,R ugm-3,12.0,R ugm-3,, ,, ,, ,, 
14-02-2014,11:00,157.7,P deg,8.1,P ms-1,6.1,P degC,0.9,R ugm-3,8.3,R ugm-3,9.7,R ugm-3,, ,, ,, ,, 
14-02-2014,12:00,159.3,P deg,9.5,P ms-1,6.4,P degC,1.0,R ugm-3,8.8,R ugm-3,10.3,R ugm-3,, ,, ,, ,, 
14-02-2014,13:00,171.7,P deg,9.6,P ms-1,7.5,P degC,1.1,R ugm-3,8.4,R ugm-3,10.1,R ugm-3,, ,, ,, ,, 
14-02-2014,14:00,199.3,P deg,11.1,P ms-1,9.6,P degC,0.8,R ugm-3,10.6,R ugm-3,11.9,R ugm-3,, ,, ,, ,, 
14-02-2014,15:00,199.5,P deg,10.8,P ms-1,10.8,P degC,1.4,R ugm-3,13.1,R ugm-3,15.3,R ugm-3,, ,, ,, ,, 
14-02-2014,16:00,208.4,P deg,11.7,P ms-1,12.0,P degC,1.8,R ugm-3,10.1,R ugm-3,12.9,R ugm-3,, ,, ,, ,, 
14-02-2014,17:00,208.3,P deg,12.4,P ms-1,12.4,P degC,1.8,R ugm-3,7.9,R ugm-3,10.7,R ugm-3,, ,, ,, ,, 
14-02-2014,18:00,209.4,P deg,13.6,P ms-1,12.3,P degC,1.9,R ugm-3,7.4,R ugm-3,10.3,R ugm-3,, ,, ,, ,, 
14-02-2014,19:00,211.0,P deg,14.0,P ms-1,11.7,P degC,0.6,R ugm-3,4.4,R ugm-3,5.3,R ugm-3,, ,, ,, ,, 
14-02-2014,20:00,212.8,P deg,14.7,P ms-1,11.2,P degC,0.2,R ugm-3,3.3,R ugm-3,3.6,R ugm-3,, ,, ,, ,, 
14-02-2014,21:00,214.8,P deg,15.2,P ms-1,10.6,P degC,0.3,R ugm-3,3.1,R ugm-3,3.6,R ugm-3,, ,, ,, ,, 
14-02-2014,22:00,216.3,P deg,15.2,P ms-1,10.2,P degC,0.3,R ugm-3,2.6,R ugm-3,3.0,R ugm-3,, ,, ,, ,, 
14-02-2014,23:00,218.0,P deg,15.7,P ms-1,9.9,P degC,0.2,R ugm-3,1.8,R ugm-3,2.1,R ugm-3,, ,, ,, ,, 
14-02-2014,24:00,219.5,P deg,15.8,P ms-1,9.6,P degC,0.2,R ugm-3,2.2,R ugm-3,2.5,R ugm-3,, ,, ,, ,, 
15-02-2014,01:00,234.7,P deg,15.2,P ms-1,9.0,P degC,0.5,R ugm-3,2.0,R ugm-3,2.8,R ugm-3,, ,, ,, ,, 
15-02-2014,02:00,236.5,P deg,14.5,P ms-1,8.4,P degC,0.4,R ugm-3,1.3,R ugm-3,1.9,R ugm-3,, ,, ,, ,, 
15-02-2014,03:00,236.7,P deg,14.0,P ms-1,8.4,P degC,0.4,R ugm-3,1.7,R ugm-3,2.3,R ugm-3,, ,, ,, ,, 
15-02-2014,04:00,238.9,P deg,13.5,P ms-1,8.5,P degC,-0.0,R ugm-3,1.8,R ugm-3,1.7,R ugm-3,, ,, ,, ,, 
15-02-2014,05:00,241.8,P deg,13.1,P ms-1,8.5,P degC,0.1,R ugm-3,1.7,R ugm-3,1.8,R ugm-3,, ,, ,, ,, 
15-02-2014,06:00,243.9,P deg,12.5,P ms-1,8.5,P degC,0.2,R ugm-3,1.9,R ugm-3,2.2,R ugm-3,, ,, ,, ,, 
15-02-2014,07:00,244.8,P deg,12.1,P ms-1,8.5,P degC,0.1,R ugm-3,2.2,R ugm-3,2.3,R ugm-3,, ,, ,, ,, 
15-02-2014,08:00,244.1,P deg,11.8,P ms-1,8.5,P degC,0.1,R ugm-3,2.7,R ugm-3,2.9,R ugm-3,, ,, ,, ,, 
15-02-2014,09:00,242.0,P deg,11.7,P ms-1,8.7,P degC,0.2,R ugm-3,3.2,R ugm-3,3.6,R ugm-3,, ,, ,, ,, 
15-02-2014,10:00,241.1,P deg,11.0,P ms-1,9.4,P degC,0.2,R ugm-3,3.4,R ugm-3,3.7,R ugm-3,, ,, ,, ,, 
15-02-2014,11:00,237.5,P deg,12.1,P ms-1,9.9,P degC,0.6,R ugm-3,3.4,R ugm-3,4.3,R ugm-3,, ,, ,, ,, 
15-02-2014,12:00,236.8,P deg,12.5,P ms-1,10.2,P degC,0.7,R ugm-3,4.2,R ugm-3,5.3,R ugm-3,, ,, ,, ,, 
15-02-2014,13:00,239.0,P deg,12.4,P ms-1,10.5,P degC,0.5,R ugm-3,4.3,R ugm-3,5.0,R ugm-3,, ,, ,, ,, 
15-02-2014,14:00,241.0,P deg,11.4,P ms-1,10.3,P degC,0.7,R ugm-3,3.8,R ugm-3,4.9,R ugm-3,, ,, ,, ,, 
15-02-2014,15:00,243.4,P deg,9.9,P ms-1,9.9,P degC,0.4,R ugm-3,3.8,R ugm-3,4.4,R ugm-3,, ,, ,, ,, 
15-02-2014,16:00,250.1,P deg,8.9,P ms-1,9.0,P degC,0.3,R ugm-3,3.9,R ugm-3,4.3,R ugm-3,, ,, ,, ,, 
15-02-2014,17:00,254.7,P deg,7.5,P ms-1,8.6,P degC,-0.0,R ugm-3,4.8,R ugm-3,4.8,R ugm-3,, ,, ,, ,, 
15-02-2014,18:00,259.2,P deg,6.7,P ms-1,8.3,P degC,0.4,R ugm-3,6.8,R ugm-3,7.4,R ugm-3,, ,, ,, ,, 
15-02-2014,19:00,264.7,P deg,5.6,P ms-1,7.5,P degC,0.2,R ugm-3,9.1,R ugm-3,9.4,R ugm-3,, ,, ,, ,, 
15-02-2014,20:00,272.8,P deg,5.0,P ms-1,6.8,P degC,0.3,R ugm-3,9.7,R ugm-3,10.2,R ugm-3,, ,, ,, ,, 
15-02-2014,21:00,275.6,P deg,4.8,P ms-1,6.0,P degC,0.3,R ugm-3,10.7,R ugm-3,11.2,R ugm-3,, ,, ,, ,, 
15-02-2014,22:00,278.9,P deg,4.5,P ms-1,5.5,P degC,0.6,R ugm-3,9.8,R ugm-3,10.7,R ugm-3,, ,, ,, ,, 
15-02-2014,23:00,279.2,P deg,4.5,P ms-1,4.9,P degC,0.3,R ugm-3,8.4,R ugm-3,8.9,R ugm-3,, ,, ,, ,, 
15-02-2014,24:00,277.1,P deg,4.6,P ms-1,4.5,P degC,0.2,R ugm-3,7.4,R ugm-3,7.7,R ugm-3,, ,, ,, ,, 
16-02-2014,01:00,267.8,P deg,4.9,P ms-1,3.5,P degC,0.3,R ugm-3,7.2,R ugm-3,7.7,R ugm-3,, ,, ,, ,, 
16-02-2014,02:00,267.7,P deg,4.5,P ms-1,3.2,P degC,0.1,R ugm-3,7.0,R ugm-3,7.1,R ugm-3,, ,, ,, ,, 
16-02-2014,03:00,269.5,P deg,4.6,P ms-1,3.0,P degC,0.3,R ugm-3,5.7,R ugm-3,6.1,R ugm-3,, ,, ,, ,, 
16-02-2014,04:00,261.2,P deg,4.4,P ms-1,2.6,P degC,0.1,R ugm-3,6.4,R ugm-3,6.5,R ugm-3,, ,, ,, ,, 
16-02-2014,05:00,259.9,P deg,4.4,P ms-1,2.4,P degC,0.3,R ugm-3,6.6,R ugm-3,7.1,R ugm-3,, ,, ,, ,, 
16-02-2014,06:00,262.7,P deg,4.2,P ms-1,2.2,P degC,0.3,R ugm-3,5.9,R ugm-3,6.4,R ugm-3,, ,, ,, ,, 
16-02-2014,07:00,259.8,P deg,3.7,P ms-1,1.9,P degC,0.2,R ugm-3,6.8,R ugm-3,7.1,R ugm-3,, ,, ,, ,, 
16-02-2014,08:00,248.8,P deg,3.2,P ms-1,2.0,P degC,0.8,R ugm-3,10.6,R ugm-3,11.9,R ugm-3,, ,, ,, ,, 
16-02-2014,09:00,248.4,P deg,3.1,P ms-1,3.9,P degC,1.5,R ugm-3,11.1,R ugm-3,13.4,R ugm-3,, ,, ,, ,, 
16-02-2014,10:00,258.1,P deg,3.4,P ms-1,5.8,P degC,2.1,R ugm-3,9.6,R ugm-3,12.8,R ugm-3,, ,, ,, ,, 
16-02-2014,11:00,265.8,P deg,4.2,P ms-1,7.3,P degC,1.9,R ugm-3,7.2,R ugm-3,10.1,R ugm-3,, ,, ,, ,, 
16-02-2014,12:00,267.5,P deg,4.0,P ms-1,8.4,P degC,1.2,R ugm-3,5.8,R ugm-3,7.6,R ugm-3,, ,, ,, ,, 
16-02-2014,13:00,262.6,P deg,3.9,P ms-1,9.1,P degC,0.7,R ugm-3,4.3,R ugm-3,5.4,R ugm-3,, ,, ,, ,, 
16-02-2014,14:00,249.6,P deg,3.8,P ms-1,9.3,P degC,1.0,R ugm-3,4.2,R ugm-3,5.7,R ugm-3,, ,, ,, ,, 
16-02-2014,15:00,233.8,P deg,3.5,P ms-1,9.1,P degC,0.9,R ugm-3,5.4,R ugm-3,6.8,R ugm-3,, ,, ,, ,, 
16-02-2014,16:00,211.6,P deg,2.7,P ms-1,8.2,P degC,0.6,R ugm-3,7.0,R ugm-3,7.9,R ugm-3,, ,, ,, ,, 
16-02-2014,17:00,196.5,P deg,3.3,P ms-1,6.4,P degC,0.4,R ugm-3,6.6,R ugm-3,7.2,R ugm-3,, ,, ,, ,, 
16-02-2014,18:00,183.5,P deg,3.4,P ms-1,5.5,P degC,0.7,R ugm-3,12.4,R ugm-3,13.6,R ugm-3,, ,, ,, ,, 
16-02-2014,19:00,168.4,P deg,3.4,P ms-1,4.9,P degC,0.7,R ugm-3,15.0,R ugm-3,16.1,R ugm-3,, ,, ,, ,, 
16-02-2014,20:00,170.7,P deg,3.6,P ms-1,4.6,P degC,0.6,R ugm-3,13.6,R ugm-3,14.4,R ugm-3,, ,, ,, ,, 
16-02-2014,21:00,178.1,P deg,3.7,P ms-1,4.7,P degC,0.9,R ugm-3,16.3,R ugm-3,17.7,R ugm-3,, ,, ,, ,, 
16-02-2014,22:00,180.4,P deg,3.5,P ms-1,4.5,P degC,2.0,R ugm-3,24.3,R ugm-3,27.4,R ugm-3,, ,, ,, ,, 
16-02-2014,23:00,183.9,P deg,3.2,P ms-1,4.4,P degC,2.3,R ugm-3,37.2,R ugm-3,40.8,R ugm-3,, ,, ,, ,, 
16-02-2014,24:00,189.7,P deg,3.4,P ms-1,5.1,P degC,2.9,R ugm-3,41.4,R ugm-3,45.9,R ugm-3,, ,, ,, ,, 
17-02-2014,01:00,168.8,P deg,2.8,P ms-1,3.6,P degC,3.1,R ugm-3,29.9,R ugm-3,34.6,R ugm-3,, ,, ,, ,, 
17-02-2014,02:00,176.1,P deg,3.5,P ms-1,4.3,P degC,2.7,R ugm-3,16.7,R ugm-3,20.9,R ugm-3,, ,, ,, ,, 
17-02-2014,03:00,181.7,P deg,3.9,P ms-1,5.3,P degC,2.0,R ugm-3,13.7,R ugm-3,16.7,R ugm-3,, ,, ,, ,, 
17-02-2014,04:00,187.6,P deg,4.4,P ms-1,5.8,P degC,1.4,R ugm-3,11.0,R ugm-3,13.2,R ugm-3,, ,, ,, ,, 
17-02-2014,05:00,191.8,P deg,4.9,P ms-1,6.3,P degC,0.3,R ugm-3,8.6,R ugm-3,9.0,R ugm-3,, ,, ,, ,, 
17-02-2014,06:00,194.0,P deg,5.3,P ms-1,6.6,P degC,0.4,R ugm-3,8.9,R ugm-3,9.5,R ugm-3,, ,, ,, ,, 
