Hourly measurement data supplied by UK-air on 25/7/2014
 All Data are GMT hour ending
Status: R=Ratified P=Provisional A=As supplied V=Validated S=Suspect
,,London Eltham,,,,,,,,,,,,,,,,,,,,
Date,time,"Modelled Wind Direction",status/unit,"Modelled Wind Speed",status/unit,"Modelled Temperature",status/unit,"Nitric oxide",status/unit,"Nitrogen dioxide",status/unit,"Nitrogen oxides as nitrogen dioxide",status/unit,"Non-volatile PM2.5 (Hourly measured)",status/unit,"Ozone",status/unit,"PM2.5 particulate matter (Hourly measured)",status/unit,"Volatile PM2.5 (Hourly measured)",status/unit
05-01-2014,04:00,250.0,P deg,3.3,P ms-1,1.8,P degC,2,R ugm-3,15,R ugm-3,18,R ugm-3,1,R ugm-3 (TEOM FDMS),44,R ugm-3,3,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS)
05-01-2014,05:00,253.0,P deg,3.3,P ms-1,1.7,P degC,1,R ugm-3,11,R ugm-3,13,R ugm-3,3,R ugm-3 (TEOM FDMS),45,R ugm-3,5,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS)
05-01-2014,06:00,245.9,P deg,3.3,P ms-1,1.7,P degC,1,R ugm-3,12,R ugm-3,14,R ugm-3,2,R ugm-3 (TEOM FDMS),40,R ugm-3,3,R ugm-3 (TEOM FDMS),0,R ugm-3 (TEOM FDMS)
05-01-2014,07:00,243.3,P deg,3.2,P ms-1,1.6,P degC,2,R ugm-3,13,R ugm-3,15,R ugm-3,3,R ugm-3 (TEOM FDMS),41,R ugm-3,3,R ugm-3 (TEOM FDMS),0.000000,R ugm-3 (TEOM FDMS)
05-01-2014,08:00,231.4,P deg,3.0,P ms-1,1.3,P degC,3,R ugm-3,21,R ugm-3,26,R ugm-3,4,R ugm-3 (TEOM FDMS),45,R ugm-3,4,R ugm-3 (TEOM FDMS),0,R ugm-3 (TEOM FDMS)
05-01-2014,09:00,217.7,P deg,3.2,P ms-1,1.7,P degC,3,R ugm-3,23,R ugm-3,28,R ugm-3,3,R ugm-3 (TEOM FDMS),43,R ugm-3,4,R ugm-3 (TEOM FDMS),0,R ugm-3 (TEOM FDMS)
05-01-2014,10:00,222.8,P deg,3.6,P ms-1,4.2,P degC,4,R ugm-3,21,R ugm-3,27,R ugm-3,2,R ugm-3 (TEOM FDMS),44,R ugm-3,3,R ugm-3 (TEOM FDMS),1,R ugm-3 (TEOM FDMS)
05-01-2014,11:00,214.8,P deg,2.8,P ms-1,6.5,P degC,5,R ugm-3,20,R ugm-3,27,R ugm-3,3,R ugm-3 (TEOM FDMS),44,R ugm-3,5,R ugm-3 (TEOM FDMS),1,R ugm-3 (TEOM FDMS)
05-01-2014,12:00,192.3,P deg,4.6,P ms-1,7.3,P degC,4,R ugm-3,18,R ugm-3,24,R ugm-3,4,R ugm-3 (TEOM FDMS),46,R ugm-3,5,R ugm-3 (TEOM FDMS),1,R ugm-3 (TEOM FDMS)
05-01-2014,13:00,203.5,P deg,5.9,P ms-1,7.8,P degC,3,R ugm-3,17,R ugm-3,22,R ugm-3,5,R ugm-3 (TEOM FDMS),50,R ugm-3,7,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS)
05-01-2014,14:00,205.5,P deg,6.4,P ms-1,8.1,P degC,3,R ugm-3,15,R ugm-3,19,R ugm-3,6,R ugm-3 (TEOM FDMS),54,R ugm-3,7,R ugm-3 (TEOM FDMS),1,R ugm-3 (TEOM FDMS)
05-01-2014,15:00,194.4,P deg,6.7,P ms-1,7.7,P degC,2,R ugm-3,12,R ugm-3,15,R ugm-3,5,R ugm-3 (TEOM FDMS),59,R ugm-3,8,R ugm-3 (TEOM FDMS),3,R ugm-3 (TEOM FDMS)
05-01-2014,16:00,185.5,P deg,7.9,P ms-1,7.9,P degC,3,R ugm-3,12,R ugm-3,17,R ugm-3,2,R ugm-3 (TEOM FDMS),60,R ugm-3,6,R ugm-3 (TEOM FDMS),4,R ugm-3 (TEOM FDMS)
05-01-2014,17:00,186.6,P deg,9.1,P ms-1,8.2,P degC,2,R ugm-3,6,R ugm-3,10,R ugm-3,2,R ugm-3 (TEOM FDMS),65,R ugm-3,5,R ugm-3 (TEOM FDMS),3,R ugm-3 (TEOM FDMS)
05-01-2014,18:00,195.1,P deg,10.1,P ms-1,8.7,P degC,1,R ugm-3,4,R ugm-3,6,R ugm-3,1,R ugm-3 (TEOM FDMS),72,R ugm-3,3,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS)
05-01-2014,19:00,198.4,P deg,8.9,P ms-1,9.4,P degC,1,R ugm-3,4,R ugm-3,6,R ugm-3,-0,R ugm-3 (TEOM FDMS),68,R ugm-3,0,R ugm-3 (TEOM FDMS),0,R ugm-3 (TEOM FDMS)
05-01-2014,20:00,210.8,P deg,9.0,P ms-1,10.6,P degC,1,R ugm-3,5,R ugm-3,7,R ugm-3,3,R ugm-3 (TEOM FDMS),61,R ugm-3,5,R ugm-3 (TEOM FDMS),3,R ugm-3 (TEOM FDMS)
05-01-2014,21:00,212.3,P deg,8.6,P ms-1,11.4,P degC,1,R ugm-3,5,R ugm-3,7,R ugm-3,0,R ugm-3 (TEOM FDMS),58,R ugm-3,2,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS)
05-01-2014,22:00,216.3,P deg,8.7,P ms-1,12.2,P degC,1,R ugm-3,4,R ugm-3,6,R ugm-3,1,R ugm-3 (TEOM FDMS),60,R ugm-3,2,R ugm-3 (TEOM FDMS),1,R ugm-3 (TEOM FDMS)
05-01-2014,23:00,220.9,P deg,9.0,P ms-1,13.0,P degC,1,R ugm-3,3,R ugm-3,5,R ugm-3,5,R ugm-3 (TEOM FDMS),61,R ugm-3,7,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS)
05-01-2014,24:00,224.2,P deg,9.0,P ms-1,13.4,P degC,1,R ugm-3,2,R ugm-3,4,R ugm-3,2,R ugm-3 (TEOM FDMS),62,R ugm-3,3,R ugm-3 (TEOM FDMS),1,R ugm-3 (TEOM FDMS)
06-01-2014,01:00,223.1,P deg,9.4,P ms-1,12.6,P degC,2,R ugm-3,2,R ugm-3,4,R ugm-3,3,R ugm-3 (TEOM FDMS),63,R ugm-3,4,R ugm-3 (TEOM FDMS),1,R ugm-3 (TEOM FDMS)
06-01-2014,02:00,226.4,P deg,9.3,P ms-1,12.9,P degC,1,R ugm-3,3,R ugm-3,5,R ugm-3,2,R ugm-3 (TEOM FDMS),66,R ugm-3,3,R ugm-3 (TEOM FDMS),1,R ugm-3 (TEOM FDMS)
06-01-2014,03:00,227.8,P deg,9.4,P ms-1,13.0,P degC,1,R ugm-3,1,R ugm-3,3,R ugm-3,4,R ugm-3 (TEOM FDMS),71,R ugm-3,10,R ugm-3 (TEOM FDMS),6,R ugm-3 (TEOM FDMS)
06-01-2014,04:00,228.1,P deg,9.5,P ms-1,13.0,P degC,1,R ugm-3,1,R ugm-3,4,R ugm-3,4,R ugm-3 (TEOM FDMS),74,R ugm-3,9,R ugm-3 (TEOM FDMS),5,R ugm-3 (TEOM FDMS)
06-01-2014,05:00,227.7,P deg,9.3,P ms-1,12.8,P degC,1,R ugm-3,2,R ugm-3,4,R ugm-3,4,R ugm-3 (TEOM FDMS),74,R ugm-3,7,R ugm-3 (TEOM FDMS),3,R ugm-3 (TEOM FDMS)
06-01-2014,06:00,227.6,P deg,9.3,P ms-1,12.7,P degC,1,R ugm-3,3,R ugm-3,5,R ugm-3,2,R ugm-3 (TEOM FDMS),75,R ugm-3,6,R ugm-3 (TEOM FDMS),4,R ugm-3 (TEOM FDMS)
06-01-2014,07:00,226.9,P deg,9.7,P ms-1,12.6,P degC,1,R ugm-3,6,R ugm-3,8,R ugm-3,5,R ugm-3 (TEOM FDMS),74,R ugm-3,7,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS)
06-01-2014,08:00,228.3,P deg,9.8,P ms-1,12.4,P degC,2,R ugm-3,11,R ugm-3,14,R ugm-3,-0,R ugm-3 (TEOM FDMS),79,R ugm-3,3,R ugm-3 (TEOM FDMS),4,R ugm-3 (TEOM FDMS)
06-01-2014,09:00,230.3,P deg,9.6,P ms-1,12.0,P degC,6,R ugm-3,21,R ugm-3,30,R ugm-3,4,R ugm-3 (TEOM FDMS),72,R ugm-3,8,R ugm-3 (TEOM FDMS),4,R ugm-3 (TEOM FDMS)
06-01-2014,10:00,231.1,P deg,9.4,P ms-1,12.2,P degC,3,R ugm-3,14,R ugm-3,18,R ugm-3,4,R ugm-3 (TEOM FDMS),71,R ugm-3,7,R ugm-3 (TEOM FDMS),3,R ugm-3 (TEOM FDMS)
06-01-2014,11:00,228.4,P deg,7.6,P ms-1,12.7,P degC,2,R ugm-3,9,R ugm-3,13,R ugm-3,4,R ugm-3 (TEOM FDMS),76,R ugm-3,9,R ugm-3 (TEOM FDMS),5,R ugm-3 (TEOM FDMS)
06-01-2014,12:00,231.5,P deg,8.6,P ms-1,12.7,P degC,2,R ugm-3,8,R ugm-3,12,R ugm-3,6,R ugm-3 (TEOM FDMS),76,R ugm-3,9,R ugm-3 (TEOM FDMS),3,R ugm-3 (TEOM FDMS)
06-01-2014,13:00,229.7,P deg,8.2,P ms-1,12.5,P degC,5,R ugm-3,9,R ugm-3,17,R ugm-3,9,R ugm-3 (TEOM FDMS),75,R ugm-3,12,R ugm-3 (TEOM FDMS),3,R ugm-3 (TEOM FDMS)
06-01-2014,14:00,225.7,P deg,6.6,P ms-1,12.1,P degC,2,R ugm-3,7,R ugm-3,10,R ugm-3,10,R ugm-3 (TEOM FDMS),80,R ugm-3,14,R ugm-3 (TEOM FDMS),4,R ugm-3 (TEOM FDMS)
06-01-2014,15:00,228.5,P deg,9.1,P ms-1,11.4,P degC,3,R ugm-3,8,R ugm-3,12,R ugm-3,10,R ugm-3 (TEOM FDMS),77,R ugm-3,12,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS)
06-01-2014,16:00,227.5,P deg,9.1,P ms-1,10.8,P degC,2,R ugm-3,9,R ugm-3,12,R ugm-3,11,R ugm-3 (TEOM FDMS),76,R ugm-3,13,R ugm-3 (TEOM FDMS),1,R ugm-3 (TEOM FDMS)
06-01-2014,17:00,226.7,P deg,9.5,P ms-1,10.6,P degC,2,R ugm-3,10,R ugm-3,14,R ugm-3,8,R ugm-3 (TEOM FDMS),76,R ugm-3,9,R ugm-3 (TEOM FDMS),1,R ugm-3 (TEOM FDMS)
06-01-2014,18:00,226.9,P deg,9.6,P ms-1,10.5,P degC,3,R ugm-3,10,R ugm-3,14,R ugm-3,8,R ugm-3 (TEOM FDMS),74,R ugm-3,12,R ugm-3 (TEOM FDMS),4,R ugm-3 (TEOM FDMS)
06-01-2014,19:00,226.6,P deg,9.9,P ms-1,10.5,P degC,3,R ugm-3,9,R ugm-3,13,R ugm-3,9,R ugm-3 (TEOM FDMS),76,R ugm-3,11,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS)
06-01-2014,20:00,227.3,P deg,10.4,P ms-1,10.5,P degC,2,R ugm-3,6,R ugm-3,8,R ugm-3,9,R ugm-3 (TEOM FDMS),78,R ugm-3,11,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS)
06-01-2014,21:00,229.4,P deg,9.5,P ms-1,10.5,P degC,2,R ugm-3,6,R ugm-3,9,R ugm-3,8,R ugm-3 (TEOM FDMS),76,R ugm-3,9,R ugm-3 (TEOM FDMS),1,R ugm-3 (TEOM FDMS)
06-01-2014,22:00,230.6,P deg,9.7,P ms-1,10.8,P degC,2,R ugm-3,4,R ugm-3,7,R ugm-3,9,R ugm-3 (TEOM FDMS),76,R ugm-3,11,R ugm-3 (TEOM FDMS),1,R ugm-3 (TEOM FDMS)
06-01-2014,23:00,231.0,P deg,10.3,P ms-1,10.8,P degC,1,R ugm-3,4,R ugm-3,6,R ugm-3,9,R ugm-3 (TEOM FDMS),76,R ugm-3,10,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS)
06-01-2014,24:00,232.7,P deg,10.5,P ms-1,10.9,P degC,1,R ugm-3,3,R ugm-3,5,R ugm-3,12,R ugm-3 (TEOM FDMS),74,R ugm-3,12,R ugm-3 (TEOM FDMS),-0,R ugm-3 (TEOM FDMS)
07-01-2014,01:00,231.8,P deg,9.0,P ms-1,10.1,P degC,1,R ugm-3,3,R ugm-3,4,R ugm-3,8,R ugm-3 (TEOM FDMS),75,R ugm-3,10,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS)
07-01-2014,02:00,232.3,P deg,8.8,P ms-1,10.6,P degC,1,R ugm-3,4,R ugm-3,5,R ugm-3,8,R ugm-3 (TEOM FDMS),77,R ugm-3,10,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS)
07-01-2014,03:00,231.5,P deg,8.4,P ms-1,10.8,P degC,1,R ugm-3,1,R ugm-3,2,R ugm-3,5,R ugm-3 (TEOM FDMS),77,R ugm-3,4,R ugm-3 (TEOM FDMS),-1,R ugm-3 (TEOM FDMS)
07-01-2014,04:00,229.9,P deg,8.7,P ms-1,10.8,P degC,1,R ugm-3,2,R ugm-3,3,R ugm-3,2,R ugm-3 (TEOM FDMS),76,R ugm-3,4,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS)
07-01-2014,05:00,229.3,P deg,9.1,P ms-1,10.8,P degC,1,R ugm-3,2,R ugm-3,4,R ugm-3,8,R ugm-3 (TEOM FDMS),71,R ugm-3,10,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS)
07-01-2014,06:00,228.6,P deg,9.2,P ms-1,10.8,P degC,2,R ugm-3,2,R ugm-3,6,R ugm-3,10,R ugm-3 (TEOM FDMS),72,R ugm-3,12,R ugm-3 (TEOM FDMS),3,R ugm-3 (TEOM FDMS)
07-01-2014,07:00,229.0,P deg,9.2,P ms-1,10.8,P degC,2,R ugm-3,5,R ugm-3,8,R ugm-3,9,R ugm-3 (TEOM FDMS),71,R ugm-3,12,R ugm-3 (TEOM FDMS),3,R ugm-3 (TEOM FDMS)
07-01-2014,08:00,229.3,P deg,9.0,P ms-1,10.8,P degC,2,R ugm-3,8,R ugm-3,12,R ugm-3,7,R ugm-3 (TEOM FDMS),69,R ugm-3,9,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS)
07-01-2014,09:00,229.0,P deg,8.8,P ms-1,10.9,P degC,3,R ugm-3,11,R ugm-3,15,R ugm-3,7,R ugm-3 (TEOM FDMS),67,R ugm-3,7,R ugm-3 (TEOM FDMS),1,R ugm-3 (TEOM FDMS)
07-01-2014,10:00,228.2,P deg,8.6,P ms-1,11.0,P degC,3,R ugm-3,9,R ugm-3,12,R ugm-3,8,R ugm-3 (TEOM FDMS),69,R ugm-3,10,R ugm-3 (TEOM FDMS),1,R ugm-3 (TEOM FDMS)
07-01-2014,11:00,227.7,P deg,8.4,P ms-1,11.1,P degC,3,R ugm-3,11,R ugm-3,16,R ugm-3,8,R ugm-3 (TEOM FDMS),68,R ugm-3,10,R ugm-3 (TEOM FDMS),3,R ugm-3 (TEOM FDMS)
07-01-2014,12:00,228.7,P deg,8.4,P ms-1,11.3,P degC,6,R ugm-3,15,R ugm-3,24,R ugm-3,3,R ugm-3 (TEOM FDMS),60,R ugm-3,5,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS)
07-01-2014,13:00,230.1,P deg,8.3,P ms-1,11.4,P degC,3,R ugm-3,11,R ugm-3,16,R ugm-3,3,R ugm-3 (TEOM FDMS),66,R ugm-3,4,R ugm-3 (TEOM FDMS),1,R ugm-3 (TEOM FDMS)
07-01-2014,14:00,232.4,P deg,8.2,P ms-1,11.3,P degC,3,R ugm-3,12,R ugm-3,17,R ugm-3,7,R ugm-3 (TEOM FDMS),65,R ugm-3,8,R ugm-3 (TEOM FDMS),1,R ugm-3 (TEOM FDMS)
07-01-2014,15:00,234.0,P deg,7.8,P ms-1,11.2,P degC,3,R ugm-3,13,R ugm-3,17,R ugm-3,4,R ugm-3 (TEOM FDMS),64,R ugm-3,5,R ugm-3 (TEOM FDMS),1,R ugm-3 (TEOM FDMS)
07-01-2014,16:00,235.6,P deg,7.6,P ms-1,10.4,P degC,3,R ugm-3,13,R ugm-3,17,R ugm-3,7,R ugm-3 (TEOM FDMS),65,R ugm-3,11,R ugm-3 (TEOM FDMS),3,R ugm-3 (TEOM FDMS)
07-01-2014,17:00,235.6,P deg,7.6,P ms-1,10.2,P degC,3,R ugm-3,15,R ugm-3,20,R ugm-3,8,R ugm-3 (TEOM FDMS),64,R ugm-3,10,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS)
07-01-2014,18:00,237.0,P deg,7.3,P ms-1,10.0,P degC,4,R ugm-3,16,R ugm-3,22,R ugm-3,7,R ugm-3 (TEOM FDMS),62,R ugm-3,9,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS)
07-01-2014,19:00,237.2,P deg,7.2,P ms-1,10.2,P degC,2,R ugm-3,15,R ugm-3,18,R ugm-3,9,R ugm-3 (TEOM FDMS),62,R ugm-3,10,R ugm-3 (TEOM FDMS),1,R ugm-3 (TEOM FDMS)
07-01-2014,20:00,237.5,P deg,7.1,P ms-1,9.9,P degC,2,R ugm-3,13,R ugm-3,16,R ugm-3,10,R ugm-3 (TEOM FDMS),62,R ugm-3,11,R ugm-3 (TEOM FDMS),1,R ugm-3 (TEOM FDMS)
07-01-2014,21:00,238.3,P deg,7.2,P ms-1,9.9,P degC,2,R ugm-3,10,R ugm-3,13,R ugm-3,7,R ugm-3 (TEOM FDMS),65,R ugm-3,8,R ugm-3 (TEOM FDMS),1,R ugm-3 (TEOM FDMS)
07-01-2014,22:00,240.9,P deg,7.2,P ms-1,10.0,P degC,1,R ugm-3,12,R ugm-3,13,R ugm-3,4,R ugm-3 (TEOM FDMS),62,R ugm-3,4,R ugm-3 (TEOM FDMS),-0,R ugm-3 (TEOM FDMS)
07-01-2014,23:00,243.6,P deg,7.3,P ms-1,10.3,P degC,2,R ugm-3,19,R ugm-3,22,R ugm-3,7,R ugm-3 (TEOM FDMS),47,R ugm-3,9,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS)
07-01-2014,24:00,245.4,P deg,7.5,P ms-1,9.7,P degC,1,R ugm-3,7,R ugm-3,9,R ugm-3,, ,69,R ugm-3,, ,, 
08-01-2014,01:00,247.3,P deg,5.3,P ms-1,8.2,P degC,2,R ugm-3,7,R ugm-3,11,R ugm-3,2,R ugm-3 (TEOM FDMS),67,R ugm-3,2,R ugm-3 (TEOM FDMS),0.000000,R ugm-3 (TEOM FDMS)
08-01-2014,02:00,244.4,P deg,5.6,P ms-1,8.3,P degC,2,R ugm-3,6,R ugm-3,8,R ugm-3,3,R ugm-3 (TEOM FDMS),67,R ugm-3,1,R ugm-3 (TEOM FDMS),-2,R ugm-3 (TEOM FDMS)
08-01-2014,03:00,246.8,P deg,5.8,P ms-1,8.2,P degC,1,R ugm-3,5,R ugm-3,7,R ugm-3,4,R ugm-3 (TEOM FDMS),65,R ugm-3,6,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS)
08-01-2014,04:00,244.9,P deg,5.8,P ms-1,8.1,P degC,1,R ugm-3,4,R ugm-3,6,R ugm-3,3,R ugm-3 (TEOM FDMS),64,R ugm-3,4,R ugm-3 (TEOM FDMS),1,R ugm-3 (TEOM FDMS)
08-01-2014,05:00,250.2,P deg,5.4,P ms-1,8.2,P degC,1,R ugm-3,8,R ugm-3,9,R ugm-3,3,R ugm-3 (TEOM FDMS),59,R ugm-3,4,R ugm-3 (TEOM FDMS),1,R ugm-3 (TEOM FDMS)
08-01-2014,06:00,249.0,P deg,5.2,P ms-1,8.0,P degC,2,R ugm-3,9,R ugm-3,12,R ugm-3,4,R ugm-3 (TEOM FDMS),58,R ugm-3,5,R ugm-3 (TEOM FDMS),1,R ugm-3 (TEOM FDMS)
08-01-2014,07:00,245.0,P deg,5.2,P ms-1,7.9,P degC,3,R ugm-3,20,R ugm-3,25,R ugm-3,2,R ugm-3 (TEOM FDMS),50,R ugm-3,4,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS)
08-01-2014,08:00,243.1,P deg,5.2,P ms-1,8.0,P degC,4,R ugm-3,27,R ugm-3,34,R ugm-3,5,R ugm-3 (TEOM FDMS),44,R ugm-3,5,R ugm-3 (TEOM FDMS),-0,R ugm-3 (TEOM FDMS)
08-01-2014,09:00,241.7,P deg,5.0,P ms-1,8.5,P degC,7,R ugm-3,34,R ugm-3,45,R ugm-3,8,R ugm-3 (TEOM FDMS),36,R ugm-3,7,R ugm-3 (TEOM FDMS),-1,R ugm-3 (TEOM FDMS)
08-01-2014,10:00,239.7,P deg,4.6,P ms-1,9.6,P degC,6,R ugm-3,28,R ugm-3,38,R ugm-3,, ,39,R ugm-3,, ,, 
08-01-2014,11:00,235.1,P deg,3.9,P ms-1,10.5,P degC,6,R ugm-3,24,R ugm-3,33,R ugm-3,, ,43,R ugm-3,, ,, 
08-01-2014,12:00,237.4,P deg,4.4,P ms-1,11.3,P degC,6,R ugm-3,22,R ugm-3,31,R ugm-3,, ,47,R ugm-3,, ,, 
08-01-2014,13:00,233.5,P deg,4.5,P ms-1,11.5,P degC,5,R ugm-3,20,R ugm-3,28,R ugm-3,, ,52,R ugm-3,, ,, 
08-01-2014,14:00,219.4,P deg,3.5,P ms-1,10.5,P degC,5,R ugm-3,23,R ugm-3,31,R ugm-3,, ,48,R ugm-3,, ,, 
08-01-2014,15:00,213.5,P deg,4.5,P ms-1,9.7,P degC,6,R ugm-3,28,R ugm-3,37,R ugm-3,, ,44,R ugm-3,, ,, 
08-01-2014,16:00,201.6,P deg,4.3,P ms-1,9.2,P degC,7,R ugm-3,33,R ugm-3,43,R ugm-3,, ,33,R ugm-3,, ,, 
08-01-2014,17:00,189.0,P deg,4.5,P ms-1,8.8,P degC,6,R ugm-3,38,R ugm-3,47,R ugm-3,, ,21,R ugm-3,, ,, 
08-01-2014,18:00,185.7,P deg,4.9,P ms-1,8.7,P degC,13,R ugm-3,40,R ugm-3,60,R ugm-3,, ,29,R ugm-3,, ,, 
08-01-2014,19:00,191.7,P deg,5.5,P ms-1,9.2,P degC,6,R ugm-3,28,R ugm-3,37,R ugm-3,, ,35,R ugm-3,, ,, 
08-01-2014,20:00,195.5,P deg,6.2,P ms-1,10.0,P degC,4,R ugm-3,25,R ugm-3,31,R ugm-3,, ,34,R ugm-3,, ,, 
08-01-2014,21:00,199.8,P deg,6.5,P ms-1,10.3,P degC,2,R ugm-3,17,R ugm-3,21,R ugm-3,, ,33,R ugm-3,, ,, 
08-01-2014,22:00,203.4,P deg,6.6,P ms-1,10.6,P degC,2,R ugm-3,14,R ugm-3,18,R ugm-3,, ,28,R ugm-3,, ,, 
08-01-2014,23:00,206.5,P deg,6.7,P ms-1,10.9,P degC,2,R ugm-3,12,R ugm-3,15,R ugm-3,, ,26,R ugm-3,, ,, 
08-01-2014,24:00,210.6,P deg,6.7,P ms-1,11.1,P degC,1,R ugm-3,8,R ugm-3,10,R ugm-3,, ,35,R ugm-3,, ,, 
09-01-2014,01:00,221.8,P deg,7.5,P ms-1,11.7,P degC,2,R ugm-3,6,R ugm-3,8,R ugm-3,, ,40,R ugm-3,, ,, 
09-01-2014,02:00,224.4,P deg,7.8,P ms-1,12.0,P degC,1,R ugm-3,7,R ugm-3,9,R ugm-3,, ,42,R ugm-3,, ,, 
09-01-2014,03:00,227.2,P deg,8.5,P ms-1,12.2,P degC,2,R ugm-3,5,R ugm-3,7,R ugm-3,, ,42,R ugm-3,, ,, 
09-01-2014,04:00,232.1,P deg,8.4,P ms-1,12.0,P degC,1,R ugm-3,5,R ugm-3,6,R ugm-3,, ,49,R ugm-3,, ,, 
09-01-2014,05:00,235.2,P deg,8.6,P ms-1,11.4,P degC,1,R ugm-3,4,R ugm-3,6,R ugm-3,, ,63,R ugm-3,, ,, 
09-01-2014,06:00,236.5,P deg,9.0,P ms-1,11.0,P degC,1,R ugm-3,4,R ugm-3,6,R ugm-3,, ,77,R ugm-3,, ,, 
09-01-2014,07:00,240.5,P deg,8.9,P ms-1,10.5,P degC,2,R ugm-3,9,R ugm-3,12,R ugm-3,, ,73,R ugm-3,, ,, 
09-01-2014,08:00,249.6,P deg,8.3,P ms-1,10.4,P degC,3,R ugm-3,18,R ugm-3,23,R ugm-3,, ,62,R ugm-3,, ,, 
09-01-2014,09:00,258.7,P deg,7.5,P ms-1,10.1,P degC,4,R ugm-3,25,R ugm-3,32,R ugm-3,, ,55,R ugm-3,, ,, 
09-01-2014,10:00,266.1,P deg,7.2,P ms-1,9.6,P degC,7,R ugm-3,23,R ugm-3,34,R ugm-3,, ,56,R ugm-3,, ,, 
09-01-2014,11:00,284.3,P deg,6.7,P ms-1,8.8,P degC,3,R ugm-3,20,R ugm-3,25,R ugm-3,, ,50,R ugm-3,, ,, 
09-01-2014,12:00,301.6,P deg,7.6,P ms-1,8.1,P degC,7,R ugm-3,22,R ugm-3,33,R ugm-3,0,R ugm-3 (TEOM FDMS),53,R ugm-3,3,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS)
09-01-2014,13:00,296.0,P deg,6.6,P ms-1,8.1,P degC,6,R ugm-3,19,R ugm-3,27,R ugm-3,4,R ugm-3 (TEOM FDMS),53,R ugm-3,6,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS)
09-01-2014,14:00,285.5,P deg,6.2,P ms-1,8.4,P degC,4,R ugm-3,20,R ugm-3,26,R ugm-3,4,R ugm-3 (TEOM FDMS),50,R ugm-3,6,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS)
09-01-2014,15:00,279.8,P deg,5.8,P ms-1,7.8,P degC,3,R ugm-3,22,R ugm-3,26,R ugm-3,5,R ugm-3 (TEOM FDMS),49,R ugm-3,6,R ugm-3 (TEOM FDMS),1,R ugm-3 (TEOM FDMS)
09-01-2014,16:00,276.7,P deg,5.6,P ms-1,7.0,P degC,6,R ugm-3,32,R ugm-3,42,R ugm-3,5,R ugm-3 (TEOM FDMS),39,R ugm-3,7,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS)
09-01-2014,17:00,273.1,P deg,5.5,P ms-1,6.5,P degC,12,R ugm-3,50,R ugm-3,68,R ugm-3,2,R ugm-3 (TEOM FDMS),23,R ugm-3,3,R ugm-3 (TEOM FDMS),1,R ugm-3 (TEOM FDMS)
09-01-2014,18:00,273.7,P deg,5.6,P ms-1,6.0,P degC,11,R ugm-3,51,R ugm-3,68,R ugm-3,8,R ugm-3 (TEOM FDMS),23,R ugm-3,9,R ugm-3 (TEOM FDMS),1,R ugm-3 (TEOM FDMS)
09-01-2014,19:00,272.7,P deg,5.3,P ms-1,5.6,P degC,7,R ugm-3,46,R ugm-3,58,R ugm-3,8,R ugm-3 (TEOM FDMS),24,R ugm-3,8,R ugm-3 (TEOM FDMS),0.000000,R ugm-3 (TEOM FDMS)
09-01-2014,20:00,269.1,P deg,4.8,P ms-1,5.2,P degC,6,R ugm-3,45,R ugm-3,54,R ugm-3,7,R ugm-3 (TEOM FDMS),25,R ugm-3,9,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS)
09-01-2014,21:00,265.0,P deg,4.2,P ms-1,4.8,P degC,4,R ugm-3,33,R ugm-3,39,R ugm-3,7,R ugm-3 (TEOM FDMS),36,R ugm-3,8,R ugm-3 (TEOM FDMS),1,R ugm-3 (TEOM FDMS)
